Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Tab Angle (deg),Angular Position (deg)
8.177500000000533120e+00,5.881276510949314797e+02,2.979591120737620713e+01,1.297453662552670028e+00,0.000000000000000000e+00,1.352371884329081126e+02
8.180000000000532623e+00,5.882021261088569872e+02,2.976990415956270297e+01,1.296234858755131780e+00,0.000000000000000000e+00,1.354234068026425462e+02
8.182500000000532125e+00,5.882765361068868515e+02,2.974390015181722191e+01,1.295018038738070310e+00,0.000000000000000000e+00,1.356094610263187406e+02
8.185000000000531628e+00,5.883508810966224019e+02,2.971789918612761738e+01,1.293803039100958285e+00,0.000000000000000000e+00,1.357953514349628392e+02
8.187500000000531131e+00,5.884251610856697425e+02,2.969190126439348631e+01,1.292589969072483136e+00,0.000000000000000000e+00,1.359810783598518356e+02
8.190000000000530633e+00,5.884993760816399799e+02,2.966590638843284111e+01,1.291378613086280991e+00,0.000000000000000000e+00,1.361666421364664075e+02
8.192500000000530136e+00,5.885735260921484269e+02,2.963991455998553448e+01,1.290169084898365792e+00,0.000000000000000000e+00,1.363520430811561539e+02
8.195000000000529639e+00,5.886476111248148300e+02,2.961392578070669046e+01,1.288961460015815241e+00,0.000000000000000000e+00,1.365372815123192254e+02
8.197500000000529141e+00,5.887216311872630286e+02,2.958794005216704193e+01,1.287755494044831028e+00,0.000000000000000000e+00,1.367223577636967207e+02
8.200000000000528644e+00,5.887955862871208410e+02,2.956195737585789018e+01,1.286551371932100230e+00,0.000000000000000000e+00,1.369072721409419273e+02
8.202500000000528146e+00,5.888694764320194963e+02,2.953597775319498098e+01,1.285348919183268324e+00,0.000000000000000000e+00,1.370920249612204316e+02
8.205000000000527649e+00,5.889433016295939751e+02,2.951000118551299778e+01,1.284148165782165840e+00,0.000000000000000000e+00,1.372766165185745706e+02
8.207500000000527152e+00,5.890170618874824413e+02,2.948402767405690739e+01,1.282949132259187053e+00,0.000000000000000000e+00,1.374610471271626864e+02
8.210000000000526654e+00,5.890907572133261283e+02,2.945805721999144211e+01,1.281751715761013655e+00,0.000000000000000000e+00,1.376453170714441399e+02
8.212500000000526157e+00,5.891643876147691117e+02,2.943208982440467736e+01,1.280555881362365866e+00,0.000000000000000000e+00,1.378294266490522659e+02
8.215000000000525660e+00,5.892379530994581955e+02,2.940612548830066331e+01,1.279361669833970483e+00,0.000000000000000000e+00,1.380133761484271986e+02
8.217500000000525162e+00,5.893114536750426851e+02,2.938016421259927924e+01,1.278169170765105500e+00,0.000000000000000000e+00,1.381971658443334547e+02
8.220000000000524665e+00,5.893848893491740455e+02,2.935420599813339848e+01,1.276978209272627174e+00,0.000000000000000000e+00,1.383807960404630535e+02
8.222500000000524167e+00,5.894582601295057884e+02,2.932825084565520868e+01,1.275788809862375972e+00,0.000000000000000000e+00,1.385642670221104993e+02
