Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Tab Angle (deg),Angular Position (deg)
0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,-2.649896007153904507e-13,0.000000000000000000e+00,-6.719441882389866262e-14
2.500000000000000052e-03,9.988416962961082363e-03,1.255356219216406319e-02,1.835181777736995321e-14,0.000000000000000000e+00,-3.297499862408391697e-14
5.000000000000000104e-03,1.005026641573119814e-02,9.917731880203173311e-02,-5.053599541660025727e-12,0.000000000000000000e+00,-5.536813798075140501e-13
7.499999999999999722e-03,1.037072805941785004e-02,2.598787149622725501e-01,-1.862790407142267382e-11,0.000000000000000000e+00,-9.486583628548717743e-13
1.000000000000000021e-02,1.113950867747319148e-02,4.772226339785411442e-01,-1.386381815643298032e-11,0.000000000000000000e+00,-1.354975495929989946e-13
1.250000000000000069e-02,1.246260400068630904e-02,7.148694357404441480e-01,-2.480528513676772103e-11,0.000000000000000000e+00,1.927726447021218688e-12
1.500000000000000118e-02,1.439091207806717128e-02,9.706098710283177500e-01,-5.399346629712243256e-13,0.000000000000000000e+00,6.177219938068781759e-12
1.750000000000000167e-02,1.696556885062312087e-02,1.233545454539540787e+00,1.034089526495272964e-12,0.000000000000000000e+00,1.247582515964995102e-11
2.000000000000000042e-02,2.020012345682853719e-02,1.500988835226493512e+00,5.869964332874652877e-11,0.000000000000000000e+00,2.108086302740200288e-11
2.249999999999999917e-02,2.410584581658239620e-02,1.772940779042047499e+00,3.119349980291204593e-11,0.000000000000000000e+00,3.137132344664393805e-11
2.499999999999999792e-02,2.869400775263408754e-02,2.049402029909740630e+00,3.381565388800455092e-11,0.000000000000000000e+00,4.437033325337610645e-11
2.749999999999999667e-02,3.397588293239649226e-02,2.330373304305942916e+00,1.862922137579205359e-10,0.000000000000000000e+00,5.936457558057147314e-11
2.999999999999999542e-02,3.996346816925948342e-02,2.613064837489083470e+00,1.942508586244657788e-10,0.000000000000000000e+00,7.378882831680662676e-11
3.249999999999999417e-02,4.665536659052144791e-02,2.891661558314352121e+00,3.689170230129629522e-10,0.000000000000000000e+00,8.748999384634131016e-11
3.499999999999999639e-02,5.404134039570689108e-02,3.166001420171331571e+00,2.935710313710887659e-10,0.000000000000000000e+00,9.639644563807120859e-11
3.749999999999999861e-02,6.211074666220735285e-02,3.436083063803632598e+00,3.851028908085930834e-10,0.000000000000000000e+00,1.011390160054773314e-10
4.000000000000000083e-02,7.085293906761302996e-02,3.701905125944652930e+00,2.832698719196911266e-10,0.000000000000000000e+00,9.898140688650673079e-11
4.250000000000000305e-02,8.025726788083273333e-02,3.963466241456722550e+00,4.031950853368279849e-10,0.000000000000000000e+00,9.123631340531936361e-11
4.500000000000000527e-02,9.031307995855232529e-02,4.220765045422484540e+00,1.633779613519495450e-10,0.000000000000000000e+00,7.625790356175439489e-11
4.750000000000000749e-02,1.010097187468905061e-01,4.473800175183244576e+00,3.830226046056376207e-10,0.000000000000000000e+00,5.632219233504703637e-11
5.000000000000000971e-02,1.123365242881094322e-01,4.722570272305114614e+00,8.773089626823212809e-10,0.000000000000000000e+00,2.768636955958655138e-11
5.250000000000001193e-02,1.242828331945215470e-01,4.967158680220177480e+00,8.473872396533902468e-10,0.000000000000000000e+00,-1.555611028791475818e-11
5.500000000000001416e-02,1.368388656616364718e-01,5.210661239061240124e+00,7.099340475332387390e-10,0.000000000000000000e+00,-7.595292020089224915e-11
5.750000000000001638e-02,1.500038817227926369e-01,5.454563887518593113e+00,3.396016424497423384e-10,0.000000000000000000e+00,-1.544955580797439505e-10
6.000000000000001860e-02,1.637788811685147172e-01,5.698865846669320945e+00,-3.287982673198483631e-10,0.000000000000000000e+00,-2.451690955476870816e-10
6.250000000000001388e-02,1.781648618136434659e-01,5.943566286263919807e+00,-5.971784863028913272e-10,0.000000000000000000e+00,-3.444944839803922987e-10
6.500000000000001610e-02,1.931628193673524951e-01,6.188664321691884851e+00,-3.278158611777947893e-10,0.000000000000000000e+00,-4.497159116255766872e-10
6.750000000000001832e-02,2.087737472954289963e-01,6.434159010708337512e+00,1.437457382824873004e-10,0.000000000000000000e+00,-5.639790893649111259e-10
7.000000000000002054e-02,2.249986366742432187e-01,6.680049349912439816e+00,-7.037880938362041300e-11,0.000000000000000000e+00,-6.912804218558905721e-10
7.250000000000002276e-02,2.418384760357676910e-01,6.926334270963635298e+00,-4.059267291450268170e-10,0.000000000000000000e+00,-8.327002821631511642e-10
7.500000000000002498e-02,2.592942512029888236e-01,7.173012636532908104e+00,8.518306753049141306e-10,0.000000000000000000e+00,-9.861193520213158145e-10
7.750000000000002720e-02,2.773669451150370113e-01,7.420083235980571068e+00,7.631924694181544049e-10,0.000000000000000000e+00,-1.163015742920194298e-09
8.000000000000002942e-02,2.960575376413698279e-01,7.667544780744886879e+00,6.598259410283100889e-11,0.000000000000000000e+00,-1.364855822758235170e-09
8.250000000000003164e-02,3.153670053842353993e-01,7.915395899417470460e+00,-1.153619491219822566e-09,0.000000000000000000e+00,-1.589011855657119070e-09
8.500000000000003386e-02,3.352963214686725535e-01,8.163635132516743553e+00,-2.413880608890537355e-09,0.000000000000000000e+00,-1.824317845789575512e-09
8.750000000000003608e-02,3.558464553192330349e-01,8.412260926924755466e+00,-1.831811203039440083e-09,0.000000000000000000e+00,-2.062354202719363411e-09
8.999999999999999667e-02,3.770183734403984577e-01,8.661274106694865083e+00,-1.883153472530415396e-09,0.000000000000000000e+00,-2.308509258765006457e-09
9.249999999999999889e-02,3.988130704930838988e-01,8.911088719149040216e+00,-1.228291780490143156e-09,0.000000000000000000e+00,-2.566090463764159574e-09
9.500000000000000111e-02,4.212329935996780850e-01,9.162117674321423877e+00,-2.474917691198587415e-09,0.000000000000000000e+00,-2.838641125684819085e-09
9.750000000000000333e-02,4.442811780056514226e-01,9.414359876816519090e+00,-3.400401744958552649e-09,0.000000000000000000e+00,-3.117135356904067137e-09
1.000000000000000056e-01,4.679606561898182471e-01,9.667814180866036722e+00,-1.312314551402994885e-09,0.000000000000000000e+00,-3.396568117011642831e-09
