Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg),Angular Position (deg)
0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,8.966749788547571754e-14,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000052e-03,9.986386640304175874e-03,-1.993609280081024351e-02,3.298513441997831651e-13,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.928091519167792089e-03,-3.078551912216520581e-02,-2.799832225087575494e-13,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999999722e-03,9.847831980309773928e-03,-3.254708265428863517e-02,-4.659977823515615967e-13,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-02,9.768327922273875585e-03,-2.522035641971945297e-02,3.420091597736980797e-12,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000069e-02,9.712300312184880477e-03,-8.804912093644961385e-03,7.744248996265296572e-12,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000118e-02,9.702471188439209387e-03,1.669968027656202128e-02,9.831993574271276132e-12,0.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000167e-02,9.761563666983311474e-03,5.129385357975378701e-02,1.526928639521311650e-11,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,9.912301945967474590e-03,9.497804129370390758e-02,2.035572303988638513e-11,0.000000000000000000e+00,0.000000000000000000e+00
2.249999999999999917e-02,1.017741130772776420e-02,1.477526776568302003e-01,2.676990338855159495e-11,0.000000000000000000e+00,0.000000000000000000e+00
2.499999999999999792e-02,1.058033620186936072e-02,2.068404201721295854e-01,2.877364749122054737e-11,0.000000000000000000e+00,0.000000000000000000e+00
2.749999999999999667e-02,1.113118771541009820e-02,2.664532433921540933e-01,2.338567966119562945e-11,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999542e-02,1.183127857303624755e-02,3.264312138584383183e-01,2.413622523548123917e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.249999999999999417e-02,1.268152166549788885e-02,3.867743716286646261e-01,1.715378935376465910e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.499999999999999639e-02,1.368282998329245492e-02,4.474827560111944158e-01,1.610752157591997157e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.749999999999999861e-02,1.483611661466694744e-02,5.085564053512677818e-01,1.562682600185263747e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-02,1.614229474308862683e-02,5.699953568215153643e-01,8.901443799007520042e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.250000000000000305e-02,1.760227764419293461e-02,6.317996462129679136e-01,1.060166351500354401e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000527e-02,1.921697868220835839e-02,6.939693077238117125e-01,1.318863958708966389e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.750000000000000749e-02,2.098731130585095375e-02,7.565043737429567594e-01,2.951209577393151107e-11,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000971e-02,2.291418904367364257e-02,8.194048746252928783e-01,3.569169035461821071e-11,0.000000000000000000e+00,0.000000000000000000e+00
5.250000000000001193e-02,2.499852549818214892e-02,8.826708244627082811e-01,4.926856627763478536e-11,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000001416e-02,2.724123429258337378e-02,9.463022368966136355e-01,8.527671156622849373e-11,0.000000000000000000e+00,0.000000000000000000e+00
5.750000000000001638e-02,2.964322909860110655e-02,1.010299138888512971e+00,1.066975553315984655e-10,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000001860e-02,3.220542365487630287e-02,1.074661556542526819e+00,8.335458145927857062e-11,0.000000000000000000e+00,0.000000000000000000e+00
6.250000000000001388e-02,3.492873176482455544e-02,1.139389515107012141e+00,8.317628377733593385e-11,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001610e-02,3.781406729449800219e-02,1.204483038976685183e+00,6.582429830587704228e-11,0.000000000000000000e+00,0.000000000000000000e+00
6.750000000000001832e-02,4.086234417045264689e-02,1.269942151695076182e+00,8.253557089376738067e-11,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000002054e-02,4.407447637762210851e-02,1.335766875957329347e+00,9.727867242247728423e-11,0.000000000000000000e+00,0.000000000000000000e+00
7.250000000000002276e-02,4.745137795719839985e-02,1.401957233613275733e+00,8.962408807373373365e-11,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000002498e-02,5.099396300452067182e-02,1.468513245670827638e+00,6.596581462773527570e-11,0.000000000000000000e+00,0.000000000000000000e+00
7.750000000000002720e-02,5.470314566697255521e-02,1.535434932299599708e+00,5.716986242591084409e-11,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000002942e-02,5.857984014188867550e-02,1.602722312834871321e+00,9.166256497099480600e-11,0.000000000000000000e+00,0.000000000000000000e+00
