Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg),Angular Position (deg)
0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,-8.986706820506803752e-13,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000052e-03,9.986386749624254905e-03,-1.993619220735142958e-02,-5.892800281519883077e-12,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.928091355379059513e-03,-3.078657647956138319e-02,-2.101655205539705352e-11,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999999722e-03,9.847828266469420624e-03,-3.255150938536254673e-02,7.390035462448412211e-11,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-02,9.768310318359806066e-03,-2.523266049507713604e-02,2.452616845578748560e-10,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000069e-02,9.712245837592439410e-03,-8.832333905620461806e-03,1.156607513088967106e-10,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000118e-02,9.702337001691702448e-03,1.664643320537518081e-02,2.212335158655565857e-11,0.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000167e-02,9.761277948285889544e-03,5.119976413712301611e-02,5.904821379173668727e-10,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,9.911752613682519100e-03,9.482282814203887855e-02,-2.899057582725412559e-10,0.000000000000000000e+00,0.000000000000000000e+00
2.249999999999999917e-02,1.017643228037042567e-02,1.475097173492153635e-01,1.722078344308491155e-10,0.000000000000000000e+00,0.000000000000000000e+00
2.499999999999999792e-02,1.057869089160150440e-02,2.064755447810435185e-01,2.188236508224607618e-09,0.000000000000000000e+00,0.000000000000000000e+00
2.749999999999999667e-02,1.112854945668600125e-02,2.659234126274868659e-01,2.626681351633730811e-10,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999542e-02,1.182720763570256628e-02,3.256830270795062487e-01,2.492157712046187312e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.249999999999999417e-02,1.267543847003915237e-02,3.857424345322298942e-01,7.748920010152794734e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.499999999999999639e-02,1.367398414481123259e-02,4.460878888966171019e-01,2.682304611010075822e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.749999999999999861e-02,1.482355141601868036e-02,5.067036852816408921e-01,-5.526191985883148865e-09,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-02,1.612480661688524622e-02,5.675719862246270120e-01,-2.038779482838919043e-09,0.000000000000000000e+00,0.000000000000000000e+00
4.250000000000000305e-02,1.757837022657941436e-02,6.286726411203686915e-01,-6.948318817189028899e-10,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000527e-02,1.918481098305784005e-02,6.899829990561986426e-01,-1.133882842184419030e-09,0.000000000000000000e+00,0.000000000000000000e+00
4.750000000000000749e-02,2.094463952490525915e-02,7.514777146587106049e-01,-5.848777162442205992e-09,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000971e-02,2.285830154341518192e-02,8.131285480445398228e-01,-1.585275561902733909e-08,0.000000000000000000e+00,0.000000000000000000e+00
5.250000000000001193e-02,2.492617226095748123e-02,8.749529883315154688e-01,-2.701420305394510453e-08,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000001416e-02,2.714872314776446693e-02,9.369830089261567130e-01,-6.208126576100428447e-09,0.000000000000000000e+00,0.000000000000000000e+00
5.750000000000001638e-02,2.952646332463378098e-02,9.992104625781338401e-01,2.050092369072724568e-08,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000001860e-02,3.205988202562259914e-02,1.061628032891412943e+00,3.826507081028246540e-08,0.000000000000000000e+00,0.000000000000000000e+00
6.250000000000001388e-02,3.474945064907761921e-02,1.124229188997010409e+00,4.552568057725379800e-08,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001610e-02,3.759562469665797546e-02,1.187008141834542840e+00,5.030133401419135758e-08,0.000000000000000000e+00,0.000000000000000000e+00
6.750000000000001832e-02,4.059884560352736843e-02,1.249959801721119090e+00,1.091313755603566547e-08,0.000000000000000000e+00,0.000000000000000000e+00
