0.4799998, 0, 0, 15.85059, 4.529256, 0, 476.2803, -1272.454, -5.798054, 0.01928791, 0.1567104, 27.89206, 2.92007, 2.680418, 106.8379
 
31.47062, -0.0002305084, -0.002780821, 27.36386, 0, 0.0014187564407140551532138, 9058.399, -1348.667, -5.798054, 0.01928791, 0.1567104, 232.6228, 2.92007, 2.541655, 76.82246
 
31.48063, -0.0002316061, -0.002783126, 27.34233, 0, 0.0014218575095276039339654, 9047.071, -1348.667, -5.798054, 0.01928791, 0.1567104, 232.5148, 2.92007, 2.541655, 76.82246
 
31.49063, -0.0002317737, -0.002785442, 27.32082, 0, 0.001423883788481425216814, 9035.757, -1348.667, -5.798054, 0.01928791, 0.1567104, 232.4069, 2.92007, 2.541655, 76.82246
 
31.50063, -0.0002322758, -0.00278776, 27.29931, 0, 0.0014263050663481615801102, 9024.452, -1348.667, -5.798054, 0.01928791, 0.1567104, 232.299, 2.92007, 2.541655, 76.82246
 
31.51063, -0.0002329242, -0.002790083, 27.27782, 0, 0.0014289020205269955344342, 9013.159, -1348.667, -5.798054, 0.01928791, 0.1567104, 232.1911, 2.92007, 2.541655, 76.82246
 
31.52063, -0.0002337621, -0.002792412, 27.25635, 0, 0.0014317259354071729603966, 9001.879, -1348.667, -5.798054, 0.01928791, 0.1567104, 232.0831, 2.92007, 2.541655, 76.82246
 
31.53063, -0.0002349277, -0.00279475, 27.23489, 0, 0.0014349426668858294718870, 8990.609, -1348.667, -5.798054, 0.01928791, 0.1567104, 231.9753, 2.92007, 2.541655, 76.82246
 
31.54063, -0.0002351231, -0.002797099, 27.21345, 0, 0.0014370311418010766099442, 8979.354, -1348.667, -5.798054, 0.01928791, 0.1567104, 231.8674, 2.92007, 2.541655, 76.82246
 
31.55063, -0.0002356063, -0.00279945, 27.19202, 0, 0.0014394611489255569529188, 8968.108, -1348.667, -5.798054, 0.01928791, 0.1567104, 231.7595, 2.92007, 2.541655, 76.82246
 
31.56063, -0.0002362332, -0.002801806, 27.1706, 0, 0.0014420657412049168894614, 8956.873, -1348.667, -5.798054, 0.01928791, 0.1567104, 231.6517, 2.92007, 2.541655, 76.82246
 
31.57063, -0.0002371454, -0.002804169, 27.14919, 0, 0.0014450118656935100309214, 8945.651, -1348.667, -5.798054, 0.01928791, 0.1567104, 231.5438, 2.92007, 2.541655, 76.82246
 
31.58063, -0.000238338, -0.00280654, 27.12781, 0, 0.0014482962489196823849194, 8934.441, -1348.667, -5.798054, 0.01928791, 0.1567104, 231.436, 2.92007, 2.541655, 76.82246
 
31.59063, -0.0002385646, -0.002808923, 27.10643, 0, 0.0014504523755824453654842, 8923.241, -1348.667, -5.798054, 0.01928791, 0.1567104, 231.3282, 2.92007, 2.541655, 76.82246
 
31.60063, -0.0002390814, -0.002811309, 27.08507, 0, 0.0014529543990833135408056, 8912.054, -1348.667, -5.798054, 0.01928791, 0.1567104, 231.2204, 2.92007, 2.541655, 76.82246
 
31.61063, -0.0002398348, -0.0028137, 27.06371, 0, 0.0014557412146180790531348, 8900.877, -1348.667, -5.798054, 0.01928791, 0.1567104, 231.1126, 2.92007, 2.541655, 76.82246
 
31.62063, -0.0002407307, -0.002816098, 27.04238, 0, 0.0014587047976221601539516, 8889.713, -1348.667, -5.798054, 0.01928791, 0.1567104, 231.0048, 2.92007, 2.541655, 76.82246
 
31.63063, -0.0002417651, -0.002818505, 27.02106, 0, 0.0014618407834666848534168, 8878.562, -1348.667, -5.798054, 0.01928791, 0.1567104, 230.897, 2.92007, 2.541655, 76.82246
 
31.64063, -0.0002419398, -0.002820923, 26.99975, 0, 0.0014639652665701259076474, 8867.42, -1348.667, -5.798054, 0.01928791, 0.1567104, 230.7893, 2.92007, 2.541655, 76.82246
 
31.65063, -0.0002425431, -0.002823342, 26.97845, 0, 0.001466602593566025767984, 8856.289, -1348.667, -5.798054, 0.01928791, 0.1567104, 230.6816, 2.92007, 2.541655, 76.82246
 
31.66063, -0.0002432382, -0.002825768, 26.95718, 0, 0.0014693555832270333590594, 8845.174, -1348.667, -5.798054, 0.01928791, 0.1567104, 230.5739, 2.92007, 2.541655, 76.82246
 
31.67063, -0.000244122, -0.0028282, 26.93592, 0, 0.0014723398982182564116124, 8834.068, -1348.667, -5.798054, 0.01928791, 0.1567104, 230.4661, 2.92007, 2.541655, 76.82246
 
31.68063, -0.000245341, -0.002830641, 26.91466, 0, 0.0014757323060090105141306, 8822.972, -1348.667, -5.798054, 0.01928791, 0.1567104, 230.3584, 2.92007, 2.541655, 76.82246
 
31.69063, -0.0002455619, -0.002833095, 26.89342, 0, 0.0014779429905326733676854, 8811.888, -1348.667, -5.798054, 0.01928791, 0.1567104, 230.2508, 2.92007, 2.541655, 76.82246
 
31.70063, -0.0002460695, -0.00283555, 26.87219, 0, 0.0014805017542088774109164, 8800.813, -1348.667, -5.798054, 0.01928791, 0.1567104, 230.1431, 2.92007, 2.541655, 76.82246
 
31.71063, -0.0002468164, -0.002838011, 26.85098, 0, 0.0014833507657050687784542, 8789.753, -1348.667, -5.798054, 0.01928791, 0.1567104, 230.0354, 2.92007, 2.541655, 76.82246
 
31.72063, -0.0002477951, -0.002840479, 26.82979, 0, 0.0014864856603923754804596, 8778.705, -1348.667, -5.798054, 0.01928791, 0.1567104, 229.9278, 2.92007, 2.541655, 76.82246
 
31.73063, -0.000249007, -0.002842957, 26.8086, 0, 0.001489909711742451509312, 8767.666, -1348.667, -5.798054, 0.01928791, 0.1567104, 229.8201, 2.92007, 2.541655, 76.82246
 
31.74063, -0.0002492769, -0.002845448, 26.78742, 0, 0.001492212053472426149490, 8756.639, -1348.667, -5.798054, 0.01928791, 0.1567104, 229.7125, 2.92007, 2.541655, 76.82246
 
31.75063, -0.0002497845, -0.00284794, 26.76628, 0, 0.0014948046430223881139748, 8745.629, -1348.667, -5.798054, 0.01928791, 0.1567104, 229.6049, 2.92007, 2.541655, 76.82246
 
31.76063, -0.0002504851, -0.002850438, 26.74513, 0, 0.001497635104845873524696, 8734.625, -1348.667, -5.798054, 0.01928791, 0.1567104, 229.4974, 2.92007, 2.541655, 76.82246
 
31.77063, -0.0002515118, -0.002852943, 26.724, 0, 0.0015008660213683640031638, 8723.633, -1348.667, -5.798054, 0.01928791, 0.1567104, 229.3898, 2.92007, 2.541655, 76.82246
 
31.78063, -0.0002527323, -0.002855458, 26.70288, 0, 0.0015043413571076859126268, 8712.651, -1348.667, -5.798054, 0.01928791, 0.1567104, 229.2822, 2.92007, 2.541655, 76.82246
 
31.79063, -0.0002531058, -0.002857985, 26.68178, 0, 0.0015068019166342701844758, 8701.683, -1348.667, -5.798054, 0.01928791, 0.1567104, 229.1747, 2.92007, 2.541655, 76.82246
 
31.80063, -0.0002536703, -0.002860516, 26.66069, 0, 0.0015094992572771599051014, 8690.726, -1348.667, -5.798054, 0.01928791, 0.1567104, 229.0671, 2.92007, 2.541655, 76.82246
 
31.81063, -0.0002544249, -0.002863053, 26.63962, 0, 0.0015124333790363550745036, 8679.779, -1348.667, -5.798054, 0.01928791, 0.1567104, 228.9596, 2.92007, 2.541655, 76.82246
 
31.82063, -0.0002554169, -0.002865597, 26.61855, 0, 0.0015156621132444095580518, 8668.843, -1348.667, -5.798054, 0.01928791, 0.1567104, 228.8521, 2.92007, 2.541655, 76.82246
 
31.83063, -0.0002565962, -0.002868151, 26.5975, 0, 0.0015191287197259874878364, 8657.919, -1348.667, -5.798054, 0.01928791, 0.1567104, 228.7446, 2.92007, 2.541655, 76.82246
 
31.84063, -0.000256942, -0.002870717, 26.57647, 0, 0.0015215914615670077546050, 8647.007, -1348.667, -5.798054, 0.01928791, 0.1567104, 228.6371, 2.92007, 2.541655, 76.82246
 
31.85063, -0.0002575665, -0.002873287, 26.55545, 0, 0.0015243990090889152186704, 8636.107, -1348.667, -5.798054, 0.01928791, 0.1567104, 228.5296, 2.92007, 2.541655, 76.82246
 
31.86063, -0.0002584325, -0.002875862, 26.53444, 0, 0.0015275066248457719841808, 8625.217, -1348.667, -5.798054, 0.01928791, 0.1567104, 228.4221, 2.92007, 2.541655, 76.82246
 
31.87063, -0.0002595323, -0.002878447, 26.51345, 0, 0.0015309088530514880638372, 8614.339, -1348.667, -5.798054, 0.01928791, 0.1567104, 228.3147, 2.92007, 2.541655, 76.82246
 
31.88063, -0.0002597557, -0.002881042, 26.49247, 0, 0.0015332493852840926151082, 8603.474, -1348.667, -5.798054, 0.01928791, 0.1567104, 228.2073, 2.92007, 2.541655, 76.82246
 
31.89063, -0.0002601225, -0.00288364, 26.47151, 0, 0.0015357688673004487497864, 8592.619, -1348.667, -5.798054, 0.01928791, 0.1567104, 228.0999, 2.92007, 2.541655, 76.82246
 
31.90063, -0.0002608192, -0.002886241, 26.45055, 0, 0.0015386975332735539318896, 8581.773, -1348.667, -5.798054, 0.01928791, 0.1567104, 227.9924, 2.92007, 2.541655, 76.82246
 
31.91063, -0.0002618025, -0.002888849, 26.42961, 0, 0.0015419862811285982757268, 8570.939, -1348.667, -5.798054, 0.01928791, 0.1567104, 227.885, 2.92007, 2.541655, 76.82246
 
31.92064, -0.0002629735, -0.002891467, 26.40868, 0, 0.0015455139924143840632602, 8560.114, -1348.667, -5.798054, 0.01928791, 0.1567104, 227.7776, 2.92007, 2.541655, 76.82246
 
31.93064, -0.0002632713, -0.002894097, 26.38777, 0, 0.0015479778254126223274886, 8549.307, -1348.667, -5.798054, 0.01928791, 0.1567104, 227.6703, 2.92007, 2.541655, 76.82246
 
31.94064, -0.0002637151, -0.002896729, 26.36686, 0, 0.0015506260639807021624232, 8538.505, -1348.667, -5.798054, 0.01928791, 0.1567104, 227.5629, 2.92007, 2.541655, 76.82246
 
31.95064, -0.0002643985, -0.002899366, 26.34599, 0, 0.0015535754619409492962626, 8527.72, -1348.667, -5.798054, 0.01928791, 0.1567104, 227.4556, 2.92007, 2.541655, 76.82246
 
31.96064, -0.0002653645, -0.00290201, 26.32511, 0, 0.0015568816683114815994566, 8516.941, -1348.667, -5.798054, 0.01928791, 0.1567104, 227.3483, 2.92007, 2.541655, 76.82246
 
31.97064, -0.0002655088, -0.002904664, 26.30425, 0, 0.0015591796454125842497954, 8506.177, -1348.667, -5.798054, 0.01928791, 0.1567104, 227.241, 2.92007, 2.541655, 76.82246
 
31.98064, -0.0002659424, -0.002907319, 26.28341, 0, 0.0015618398867100620567878, 8495.421, -1348.667, -5.798054, 0.01928791, 0.1567104, 227.1336, 2.92007, 2.541655, 76.82246
 
31.99064, -0.0002665221, -0.002909979, 26.26258, 0, 0.001564686715891817429406, 8484.68, -1348.667, -5.798054, 0.01928791, 0.1567104, 227.0263, 2.92007, 2.541655, 76.82246
 
32.00064, -0.0002673367, -0.002912644, 26.24175, 0, 0.0015678314309940861085496, 8473.943, -1348.667, -5.798054, 0.01928791, 0.1567104, 226.919, 2.92007, 2.541655, 76.82246
 
32.01064, -0.00026834, -0.002915317, 26.22094, 0, 0.0015712183829987502237688, 8463.223, -1348.667, -5.798054, 0.01928791, 0.1567104, 226.8118, 2.92007, 2.541655, 76.82246
 
32.02063, -0.0002684861, -0.002918001, 26.20016, 0, 0.0015735490948163927979016, 8452.514, -1348.667, -5.798054, 0.01928791, 0.1567104, 226.7045, 2.92007, 2.541655, 76.82246
 
32.03063, -0.0002688734, -0.002920685, 26.17938, 0, 0.0015761820571834206683990, 8441.816, -1348.667, -5.798054, 0.01928791, 0.1567104, 226.5973, 2.92007, 2.541655, 76.82246
 
32.04063, -0.0002694514, -0.002923374, 26.15861, 0, 0.0015790594387672799698916, 8431.126, -1348.667, -5.798054, 0.01928791, 0.1567104, 226.49, 2.92007, 2.541655, 76.82246
 
32.05063, -0.0002704505, -0.002926069, 26.13785, 0, 0.0015824693050735220317666, 8420.446, -1348.667, -5.798054, 0.01928791, 0.1567104, 226.3828, 2.92007, 2.541655, 76.82246
 
32.06063, -0.0002705051, -0.002928773, 26.11711, 0, 0.0015847072685276348218164, 8409.78, -1348.667, -5.798054, 0.01928791, 0.1567104, 226.2756, 2.92007, 2.541655, 76.82246
 
32.07063, -0.0002707976, -0.002931478, 26.09639, 0, 0.0015872453002166969133112, 8399.129, -1348.667, -5.798054, 0.01928791, 0.1567104, 226.1684, 2.92007, 2.541655, 76.82246
 
32.08062, -0.0002712373, -0.002934186, 26.07569, 0, 0.0015899721021044725653514, 8388.487, -1348.667, -5.798054, 0.01928791, 0.1567104, 226.0612, 2.92007, 2.541655, 76.82246
 
32.09062, -0.0002719123, -0.002936899, 26.05499, 0, 0.0015930000633844155162964, 8377.855, -1348.667, -5.798054, 0.01928791, 0.1567104, 225.9541, 2.92007, 2.541655, 76.82246
 
32.10062, -0.0002729623, -0.002939618, 26.03429, 0, 0.0015965081338402773495534, 8367.231, -1348.667, -5.798054, 0.01928791, 0.1567104, 225.8469, 2.92007, 2.541655, 76.82246
 
32.11062, -0.000273167, -0.002942348, 26.01361, 0, 0.0015989610552663356391838, 8356.618, -1348.667, -5.798054, 0.01928791, 0.1567104, 225.7397, 2.92007, 2.541655, 76.82246
 
32.12062, -0.0002736125, -0.002945079, 25.99295, 0, 0.0016017216830278692124778, 8346.018, -1348.667, -5.798054, 0.01928791, 0.1567104, 225.6326, 2.92007, 2.541655, 76.82246
 
32.13062, -0.0002742008, -0.002947815, 25.97231, 0, 0.0016046678075164623539378, 8335.431, -1348.667, -5.798054, 0.01928791, 0.1567104, 225.5255, 2.92007, 2.541655, 76.82246
 
32.14061, -0.00027512, -0.002950558, 25.95167, 0, 0.00160803839216285650726, 8324.851, -1348.667, -5.798054, 0.01928791, 0.1567104, 225.4184, 2.92007, 2.541655, 76.82246
 
32.15061, -0.0002750595, -0.002953309, 25.93107, 0, 0.0016101781514673495259278, 8314.289, -1348.667, -5.798054, 0.01928791, 0.1567104, 225.3113, 2.92007, 2.541655, 76.82246
 
32.16061, -0.0002752406, -0.002956059, 25.91045, 0, 0.0016126267082645358257190, 8303.73, -1348.667, -5.798054, 0.01928791, 0.1567104, 225.2042, 2.92007, 2.541655, 76.82246
 
32.17061, -0.0002757956, -0.002958812, 25.88986, 0, 0.0016155531919232050129026, 8293.187, -1348.667, -5.798054, 0.01928791, 0.1567104, 225.0971, 2.92007, 2.541655, 76.82246
 
32.18061, -0.000276589, -0.002961569, 25.86928, 0, 0.0016187895642317854786694, 8282.651, -1348.667, -5.798054, 0.01928791, 0.1567104, 224.99, 2.92007, 2.541655, 76.82246
 
32.19061, -0.0002765052, -0.002964335, 25.84872, 0, 0.0016209173208068805252794, 8272.131, -1348.667, -5.798054, 0.01928791, 0.1567104, 224.883, 2.92007, 2.541655, 76.82246
 
32.2006, -0.0002766113, -0.0029671, 25.82817, 0, 0.0016232884054415890054248, 8261.619, -1348.667, -5.798054, 0.01928791, 0.1567104, 224.7759, 2.92007, 2.541655, 76.82246
 
32.2106, -0.0002770069, -0.002969866, 25.80762, 0, 0.0016260326658448526168218, 8251.119, -1348.667, -5.798054, 0.01928791, 0.1567104, 224.6689, 2.92007, 2.541655, 76.82246
 
32.2206, -0.0002775455, -0.002972636, 25.78709, 0, 0.0016289646052896117913044, 8240.627, -1348.667, -5.798054, 0.01928791, 0.1567104, 224.5619, 2.92007, 2.541655, 76.82246
 
32.2306, -0.000278411, -0.002975412, 25.76658, 0, 0.0016323199137349539801894, 8230.147, -1348.667, -5.798054, 0.01928791, 0.1567104, 224.4549, 2.92007, 2.541655, 76.82246
 
32.2406, -0.0002783613, -0.002978196, 25.74608, 0, 0.0016345131397431288743874, 8219.682, -1348.667, -5.798054, 0.01928791, 0.1567104, 224.3479, 2.92007, 2.541655, 76.82246
 
32.2506, -0.0002786415, -0.00298098, 25.72559, 0, 0.0016371319170663227779074, 8209.223, -1348.667, -5.798054, 0.01928791, 0.1567104, 224.2409, 2.92007, 2.541655, 76.82246
 
32.26059, -0.0002791579, -0.002983766, 25.70512, 0, 0.0016400573095677739676312, 8198.777, -1348.667, -5.798054, 0.01928791, 0.1567104, 224.134, 2.92007, 2.541655, 76.82246
 
32.27059, -0.0002798212, -0.002986558, 25.68466, 0, 0.0016431780192112467026592, 8188.345, -1348.667, -5.798054, 0.01928791, 0.1567104, 224.027, 2.92007, 2.541655, 76.82246
 
32.28059, -0.0002797071, -0.002989356, 25.66421, 0, 0.0016453068669435597467290, 8177.917, -1348.667, -5.798054, 0.01928791, 0.1567104, 223.9201, 2.92007, 2.541655, 76.82246
 
32.29059, -0.0002798401, -0.002992153, 25.64378, 0, 0.0016477532414263100516006, 8167.507, -1348.667, -5.798054, 0.01928791, 0.1567104, 223.8131, 2.92007, 2.541655, 76.82246
 
32.30059, -0.0002802493, -0.002994951, 25.62336, 0, 0.001650560788948217515666, 8157.103, -1348.667, -5.798054, 0.01928791, 0.1567104, 223.7062, 2.92007, 2.541655, 76.82246
 
32.31059, -0.0002808979, -0.002997754, 25.60295, 0, 0.0016536836809061262456136, 8146.71, -1348.667, -5.798054, 0.01928791, 0.1567104, 223.5993, 2.92007, 2.541655, 76.82246
 
32.32058, -0.000280779, -0.003000563, 25.58255, 0, 0.001655820166738965271902, 8136.329, -1348.667, -5.798054, 0.01928791, 0.1567104, 223.4924, 2.92007, 2.541655, 76.82246
 
32.33058, -0.0002808066, -0.00300337, 25.56217, 0, 0.0016581486962421718511152, 8125.957, -1348.667, -5.798054, 0.01928791, 0.1567104, 223.3855, 2.92007, 2.541655, 76.82246
 
32.34058, -0.0002810761, -0.003006179, 25.5418, 0, 0.0016607925701813796962106, 8115.599, -1348.667, -5.798054, 0.01928791, 0.1567104, 223.2787, 2.92007, 2.541655, 76.82246
 
32.35058, -0.0002815377, -0.003008989, 25.52144, 0, 0.0016636906837523809494394, 8105.249, -1348.667, -5.798054, 0.01928791, 0.1567104, 223.1718, 2.92007, 2.541655, 76.82246
 
32.36058, -0.0002812378, -0.003011805, 25.50109, 0, 0.0016656045735127484939286, 8094.908, -1348.667, -5.798054, 0.01928791, 0.1567104, 223.065, 2.92007, 2.541655, 76.82246
 
32.37057, -0.0002812644, -0.003014617, 25.48076, 0, 0.0016679440145881350477398, 8084.582, -1348.667, -5.798054, 0.01928791, 0.1567104, 222.9581, 2.92007, 2.541655, 76.82246
 
32.38057, -0.0002815328, -0.00301743, 25.46045, 0, 0.0016705998912567408648930, 8074.268, -1348.667, -5.798054, 0.01928791, 0.1567104, 222.8513, 2.92007, 2.541655, 76.82246
 
32.39057, -0.0002819499, -0.003020245, 25.44014, 0, 0.0016734554496962402171896, 8063.959, -1348.667, -5.798054, 0.01928791, 0.1567104, 222.7445, 2.92007, 2.541655, 76.82246
 
32.40057, -0.0002826498, -0.003023065, 25.41985, 0, 0.0016766863662187306956574, 8053.664, -1348.667, -5.798054, 0.01928791, 0.1567104, 222.6377, 2.92007, 2.541655, 76.82246
 
32.41057, -0.0002824981, -0.003025891, 25.39958, 0, 0.0016788097581649537524282, 8043.384, -1348.667, -5.798054, 0.01928791, 0.1567104, 222.5309, 2.92007, 2.541655, 76.82246
 
32.42057, -0.0002826277, -0.003028716, 25.37931, 0, 0.0016813041435652959455310, 8033.108, -1348.667, -5.798054, 0.01928791, 0.1567104, 222.4241, 2.92007, 2.541655, 76.82246
 
32.43056, -0.0002829984, -0.003031543, 25.35906, 0, 0.0016841182380305113943552, 8022.845, -1348.667, -5.798054, 0.01928791, 0.1567104, 222.3174, 2.92007, 2.541655, 76.82246
 
32.44056, -0.0002834742, -0.003034373, 25.33882, 0, 0.0016870741829340665129534, 8012.593, -1348.667, -5.798054, 0.01928791, 0.1567104, 222.2106, 2.92007, 2.541655, 76.82246
 
32.45056, -0.0002832867, -0.003037207, 25.3186, 0, 0.0016891648401637496459302, 8002.353, -1348.667, -5.798054, 0.01928791, 0.1567104, 222.1039, 2.92007, 2.541655, 76.82246
 
32.46056, -0.0002832943, -0.00304004, 25.29839, 0, 0.0016915130104968801794198, 7992.124, -1348.667, -5.798054, 0.01928791, 0.1567104, 221.9972, 2.92007, 2.541655, 76.82246
 
32.47056, -0.0002834913, -0.003042873, 25.27818, 0, 0.0016941143293045861235830, 7981.903, -1348.667, -5.798054, 0.01928791, 0.1567104, 221.8905, 2.92007, 2.541655, 76.82246
 
32.48056, -0.0002839332, -0.003045708, 25.258, 0, 0.0016970419041204733082264, 7971.694, -1348.667, -5.798054, 0.01928791, 0.1567104, 221.7838, 2.92007, 2.541655, 76.82246
 
32.49055, -0.0002835827, -0.003048547, 25.23783, 0, 0.0016989285149503909162206, 7961.497, -1348.667, -5.798054, 0.01928791, 0.1567104, 221.6771, 2.92007, 2.541655, 76.82246
 
32.50055, -0.0002835578, -0.003051383, 25.21767, 0, 0.001701245041724199523376, 7951.311, -1348.667, -5.798054, 0.01928791, 0.1567104, 221.5705, 2.92007, 2.541655, 76.82246
 
32.51055, -0.0002837745, -0.003054219, 25.19752, 0, 0.0017038845510345353786322, 7941.132, -1348.667, -5.798054, 0.01928791, 0.1567104, 221.4638, 2.92007, 2.541655, 76.82246
 
32.52055, -0.0002841366, -0.003057057, 25.17738, 0, 0.0017067215598013287741122, 7930.965, -1348.667, -5.798054, 0.01928791, 0.1567104, 221.3572, 2.92007, 2.541655, 76.82246
 
32.53055, -0.0002837592, -0.003059898, 25.15727, 0, 0.0017085808917007964456114, 7920.811, -1348.667, -5.798054, 0.01928791, 0.1567104, 221.2505, 2.92007, 2.541655, 76.82246
 
32.54055, -0.0002836733, -0.003062736, 25.13715, 0, 0.0017108275844126532153396, 7910.664, -1348.667, -5.798054, 0.01928791, 0.1567104, 221.1439, 2.92007, 2.541655, 76.82246
 
32.55054, -0.000283773, -0.003065572, 25.11707, 0, 0.0017133230609702134059022, 7900.532, -1348.667, -5.798054, 0.01928791, 0.1567104, 221.0373, 2.92007, 2.541655, 76.82246
 
32.56054, -0.0002840753, -0.00306841, 25.09698, 0, 0.0017160924179894909588746, 7890.405, -1348.667, -5.798054, 0.01928791, 0.1567104, 220.9307, 2.92007, 2.541655, 76.82246
 
32.57054, -0.0002835964, -0.003071251, 25.07691, 0, 0.0017178229933372349301174, 7880.293, -1348.667, -5.798054, 0.01928791, 0.1567104, 220.8241, 2.92007, 2.541655, 76.82246
 
32.58054, -0.0002833997, -0.003074087, 25.05685, 0, 0.0017199300179251880249912, 7870.189, -1348.667, -5.798054, 0.01928791, 0.1567104, 220.7175, 2.92007, 2.541655, 76.82246
 
32.59054, -0.0002834891, -0.003076921, 25.03681, 0, 0.0017224200386966582282548, 7860.099, -1348.667, -5.798054, 0.01928791, 0.1567104, 220.611, 2.92007, 2.541655, 76.82246
 
32.60054, -0.0002837293, -0.003079756, 25.01678, 0, 0.0017251162881823299514206, 7850.018, -1348.667, -5.798054, 0.01928791, 0.1567104, 220.5045, 2.92007, 2.541655, 76.82246
 
32.61053, -0.000284205, -0.003082593, 24.99676, 0, 0.0017281333378900929277676, 7839.944, -1348.667, -5.798054, 0.01928791, 0.1567104, 220.3979, 2.92007, 2.541655, 76.82246
 
32.62053, -0.0002839092, -0.003085435, 24.97676, 0, 0.0017301192440268483046036, 7829.886, -1348.667, -5.798054, 0.01928791, 0.1567104, 220.2914, 2.92007, 2.541655, 76.82246
 
32.63053, -0.0002838519, -0.003088274, 24.95675, 0, 0.0017324270415429129320806, 7819.832, -1348.667, -5.798054, 0.01928791, 0.1567104, 220.1849, 2.92007, 2.541655, 76.82246
 
32.64053, -0.000284122, -0.003091113, 24.93678, 0, 0.0017351767577322665307766, 7809.794, -1348.667, -5.798054, 0.01928791, 0.1567104, 220.0784, 2.92007, 2.541655, 76.82246
 
32.65053, -0.000284585, -0.003093954, 24.91681, 0, 0.0017381927162828115096638, 7799.763, -1348.667, -5.798054, 0.01928791, 0.1567104, 219.9719, 2.92007, 2.541655, 76.82246
 
32.66053, -0.0002842768, -0.0030968, 24.89685, 0, 0.0017401720754762589017410, 7789.743, -1348.667, -5.798054, 0.01928791, 0.1567104, 219.8654, 2.92007, 2.541655, 76.82246
 
32.67052, -0.0002842548, -0.003099643, 24.87692, 0, 0.0017425387954820953920472, 7779.738, -1348.667, -5.798054, 0.01928791, 0.1567104, 219.7589, 2.92007, 2.541655, 76.82246
 
32.68052, -0.0002843847, -0.003102485, 24.85699, 0, 0.0017451139265165693971752, 7769.741, -1348.667, -5.798054, 0.01928791, 0.1567104, 219.6525, 2.92007, 2.541655, 76.82246
 
32.69052, -0.0002847081, -0.003105329, 24.83708, 0, 0.0017479542087550167850346, 7759.752, -1348.667, -5.798054, 0.01928791, 0.1567104, 219.546, 2.92007, 2.541655, 76.82246
 
32.70052, -0.0002844882, -0.003108176, 24.81717, 0, 0.0017500623245001878773682, 7749.775, -1348.667, -5.798054, 0.01928791, 0.1567104, 219.4396, 2.92007, 2.541655, 76.82246
 
32.71052, -0.0002843273, -0.003111021, 24.79728, 0, 0.0017522511858794907817270, 7739.809, -1348.667, -5.798054, 0.01928791, 0.1567104, 219.3332, 2.92007, 2.541655, 76.82246
 
32.72052, -0.0002844984, -0.003113864, 24.7774, 0, 0.0017548939686614806293626, 7729.854, -1348.667, -5.798054, 0.01928791, 0.1567104, 219.2268, 2.92007, 2.541655, 76.82246
 
32.73051, -0.0002848156, -0.003116709, 24.75754, 0, 0.0017577397066860180045210, 7719.907, -1348.667, -5.798054, 0.01928791, 0.1567104, 219.1204, 2.92007, 2.541655, 76.82246
 
32.74051, -0.0002844201, -0.003119558, 24.73768, 0, 0.0017596175882581916328368, 7709.971, -1348.667, -5.798054, 0.01928791, 0.1567104, 219.014, 2.92007, 2.541655, 76.82246
 
32.75051, -0.0002842731, -0.003122402, 24.71784, 0, 0.0017618348197251624711504, 7700.044, -1348.667, -5.798054, 0.01928791, 0.1567104, 218.9076, 2.92007, 2.541655, 76.82246
 
32.76051, -0.000284364, -0.003125245, 24.69802, 0, 0.0017643783072003145499442, 7690.129, -1348.667, -5.798054, 0.01928791, 0.1567104, 218.8012, 2.92007, 2.541655, 76.82246
 
32.77051, -0.000284696, -0.003128088, 24.67821, 0, 0.0017672556887841738514368, 7680.225, -1348.667, -5.798054, 0.01928791, 0.1567104, 218.6948, 2.92007, 2.541655, 76.82246
 
32.78051, -0.0002843101, -0.003130935, 24.6584, 0, 0.0017691532111862714340290, 7670.331, -1348.667, -5.798054, 0.01928791, 0.1567104, 218.5885, 2.92007, 2.541655, 76.82246
 
32.7905, -0.000284163, -0.003133778, 24.63862, 0, 0.0017713791719109862520210, 7660.449, -1348.667, -5.798054, 0.01928791, 0.1567104, 218.4822, 2.92007, 2.541655, 76.82246
 
32.8005, -0.0002842164, -0.00313662, 24.61884, 0, 0.0017738811954118544273424, 7650.575, -1348.667, -5.798054, 0.01928791, 0.1567104, 218.3759, 2.92007, 2.541655, 76.82246
 
32.8105, -0.0002845113, -0.003139462, 24.59908, 0, 0.0017767192953358658202822, 7640.711, -1348.667, -5.798054, 0.01928791, 0.1567104, 218.2695, 2.92007, 2.541655, 76.82246
 
32.8205, -0.0002849938, -0.003142307, 24.57932, 0, 0.0017798214553066325984936, 7630.856, -1348.667, -5.798054, 0.01928791, 0.1567104, 218.1633, 2.92007, 2.541655, 76.82246
 
32.8305, -0.0002848578, -0.003145157, 24.55959, 0, 0.0017820757861190153504404, 7621.016, -1348.667, -5.798054, 0.01928791, 0.1567104, 218.057, 2.92007, 2.541655, 76.82246
 
32.8405, -0.000284917, -0.003148006, 24.53986, 0, 0.0017846007239214614724176, 7611.183, -1348.667, -5.798054, 0.01928791, 0.1567104, 217.9507, 2.92007, 2.541655, 76.82246
 
32.85049, -0.0002851707, -0.003150855, 24.52015, 0, 0.0017873984510284069593448, 7601.364, -1348.667, -5.798054, 0.01928791, 0.1567104, 217.8445, 2.92007, 2.541655, 76.82246
 
