Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Tab Angle (deg),Angular Position (deg)
2.450000000000000233e-01,2.957019412885526055e+00,2.495613149249374274e+01,1.589629787280740988e-02,1.000000000000000056e-01,5.497244751187895656e-02
2.475000000000000255e-01,3.019562638088908013e+00,2.522538847817069296e+01,1.639716786136429655e-02,1.000000000000000056e-01,5.726580904579781084e-02
2.500000000000000000e-01,3.082778904409668730e+00,2.549446696596442052e+01,1.690869068366870898e-02,1.000000000000000056e-01,5.963126608570141346e-02
2.525000000000000022e-01,3.146667765447852094e+00,2.576336668224127635e+01,1.743097167852666191e-02,1.000000000000000056e-01,6.207034821736409635e-02
2.550000000000000044e-01,3.211228774119459395e+00,2.603208735343316249e+01,1.796411276062160126e-02,1.000000000000000056e-01,6.458460017844595835e-02
2.575000000000000067e-01,3.276461482656606083e+00,2.630062870602511538e+01,1.850822299466224272e-02,1.000000000000000056e-01,6.717558183921405746e-02
2.600000000000000089e-01,3.342365442607647452e+00,2.656899046654237040e+01,1.906340550248198512e-02,1.000000000000000056e-01,6.984486815404208904e-02
2.625000000000000111e-01,3.408940204837271004e+00,2.683717236153587749e+01,1.962976608967560710e-02,1.000000000000000056e-01,7.259404914128117503e-02
2.650000000000000133e-01,3.476185319526553741e+00,2.710517411756616468e+01,2.020740867531235427e-02,1.000000000000000056e-01,7.542472983836485956e-02
2.675000000000000155e-01,3.544100336172974153e+00,2.737299546118972415e+01,2.079643793064024290e-02,1.000000000000000056e-01,7.833853028115375650e-02
2.700000000000000178e-01,3.612684803590397120e+00,2.764063611894215455e+01,2.139695715200494452e-02,9.750000000000001721e-02,8.133708546380596927e-02
2.725000000000000200e-01,3.681938269909007744e+00,2.790809581731975086e+01,2.199376813273947948e-02,9.750000000000001721e-02,8.442154606713959952e-02
2.750000000000000222e-01,3.751860282575206984e+00,2.817537428276420286e+01,2.260198405318869161e-02,9.750000000000001721e-02,8.759187459497778938e-02
2.775000000000000244e-01,3.822450388351464223e+00,2.844247124164448337e+01,2.322170554847323778e-02,9.750000000000001721e-02,9.084970875881982766e-02
2.800000000000000266e-01,3.893708133316124087e+00,2.870938642023706322e+01,2.385302959951424509e-02,9.750000000000001721e-02,9.419670073302384428e-02
2.825000000000000289e-01,3.965633062863164415e+00,2.897611954470549733e+01,2.449606391424195839e-02,9.750000000000001721e-02,9.763451714536458548e-02
2.850000000000000311e-01,4.038224721701901387e+00,2.924267034108196484e+01,2.515090704305584027e-02,9.750000000000001721e-02,1.011648390142025761e-01
2.875000000000000333e-01,4.111482653856652902e+00,2.950903853524693687e+01,2.581765463908738956e-02,9.750000000000001721e-02,1.047893617140890632e-01
2.899999999999999800e-01,4.185406402666344228e+00,2.977522385290815876e+01,2.649640285505086915e-02,9.750000000000001721e-02,1.085097949124866762e-01
2.924999999999999822e-01,4.259995519979578482e+00,3.004137315748589288e+01,2.718726611382557903e-02,7.500000000000003886e-02,1.123278631511064607e-01
2.949999999999999845e-01,4.335250073468729148e+00,3.030763333592514996e+01,2.772810965928758017e-02,7.500000000000003886e-02,1.162400144125084328e-01
2.974999999999999867e-01,4.411170340183260485e+00,3.057400414987872495e+01,2.827844314898043596e-02,7.500000000000003886e-02,1.202299623666875095e-01
2.999999999999999889e-01,4.487756596576139678e+00,3.084048535987900408e+01,2.883835797622266370e-02,7.500000000000003886e-02,1.242990707761150726e-01
3.024999999999999911e-01,4.565009118501021312e+00,3.110707672531184542e+01,2.940793625899820046e-02,7.500000000000003886e-02,1.284487159239373066e-01
3.049999999999999933e-01,4.642928181209365235e+00,3.137377800438825304e+01,2.998726277986943356e-02,7.500000000000003886e-02,1.326802866502287126e-01
3.074999999999999956e-01,4.721514059347482473e+00,3.164058895411712058e+01,3.057643737763895628e-02,7.500000000000003886e-02,1.369951843737861330e-01
