positionX,positionY,positionZ,positionW,position,positionPrint,worldPos,velocityX,velocityY,velocityZ,velocityW,velocity,velocityPrint,orientRotAxisX,orientRotAxisY,orientRotAxisZ,orientRotAxis,orientAngle,orient,orientPrint,rotVelX,rotVelY,rotVelZ,rotVel,liftoff,apogee,motorIgn,lnchRdClr,time
0.0,0.0,10.0,12500.0,"(0.00000,0.00000,10.00000,w=12500.00000)","x: 0.0, y: 0.0, z: 10.0, w: 12500.0","WorldCoordinate[lat=28.610000000000003, lon=-80.6, alt=100.125]",0.3,0.1,100.0,0.0,"(0.30000,0.10000,100.00000)","x: 0.3, y: 0.1, z: 100.0, w: 0.0",0.0,0.0,1.0,"(0.00000,0.00000,1.00000)",0.0,"Quaternion[1.000000,0.000000,0.000000,0.000000,norm=1.000000]","Axis: [1.0, 0.0, 0.0], Angle: 0.0",0.0,0.0,0.0,"(0.00000,0.00000,0.00000)",True,False,True,True,0.0025
0.0007340565150506938,0.00024939878172642265,10.249988010458125,,"(0.00073,0.00025,10.24999,w=12500.00000)","x: 7.340565150506938E-4, y: 2.4939878172642265E-4, z: 10.249988010458125, w: 12500.0","WorldCoordinate[lat=28.6100000022429, lon=-80.59999999248033, alt=10.249988010458125]",0.2872696055114821,0.09951982320082077,100.00677475295656,,"(0.28727,0.09952,100.00677)","x: 0.2872696055114821, y: 0.09951982320082077, z: 100.00677475295656, w: 0.0",-0.000762551691943723,0.02066407181976586,0.9997861844610633,"(-0.00076,0.02066,0.99979)",0.005103020886772597,"Quaternion[0.999997,-0.000002,0.000053,0.002551,norm=1.000000]","Axis: [-7.62551691943723E-4, 0.02066407181976586, 0.9997861844610633], Angle: 0.005103020886772597",-0.0030502962308869754,0.08421151614392526,3.911470065719055,"(-0.00305,0.08421,3.91147)",True,False,True,True,0.005
0.0014364785758949842,0.0004976047670193742,10.499992960577712,,"(0.00144,0.00050,10.49999,w=12500.00000)","x: 0.0014364785758949842, y: 4.976047670193742E-4, z: 10.499992960577712, w: 12500.0","WorldCoordinate[lat=28.610000004475072, lon=-80.5999999852847, alt=10.499992960577712]",0.2747140917798767,0.09904678800635444,100.01355244516392,,"(0.27471,0.09905,100.01355)","x: 0.2747140917798767, y: 0.09904678800635444, z: 100.01355244516392, w: 0.0",-0.0007763663167592824,0.02232401203479901,0.9997504867425907,"(-0.00078,0.02232,0.99975)",0.018823311543998706,"Quaternion[0.999956,-0.000007,0.000210,0.009409,norm=1.000000]","Axis: [-7.763663167592824E-4, 0.02232401203479901, 0.9997504867425907], Angle: 0.018823311543998706",-0.00545766078333526,0.16734234991549052,6.930603227566433,"(-0.00546,0.16734,6.93060)",True,False,True,True,0.0075
0.0021078347527344133,0.000744643169451986,10.750014863817098,,"(0.00211,0.00074,10.75001,w=12500.00000)","x: 0.0021078347527344133, y: 7.44643169451986E-4, z: 10.750014863817098, w: 12500.0","WorldCoordinate[lat=28.61000000669674, lon=-80.5999999784073, alt=10.750014863817098]",0.2624414710503642,0.09858741232958977,100.02033789279092,,"(0.26244,0.09859,100.02034)","x: 0.2624414710503642, y: 0.09858741232958977, z: 100.02033789279092, w: 0.0",-0.0007588972556149673,0.024001546003321182,0.9997116333545302,"(-0.00076,0.02400,0.99971)",0.03919607702090244,"Quaternion[0.999808,-0.000015,0.000470,0.019591,norm=1.000000]","Axis: [-7.588972556149673E-4, 0.024001546003321182, 0.9997116333545302], Angle: 0.03919607702090244",-0.006990205144379115,0.2487341086183734,9.260996973877393,"(-0.00699,0.24873,9.26100)",True,False,True,True,0.01
0.0027489597150312396,0.0009905589541868752,11.000053744223381,,"(0.00275,0.00099,11.00005,w=12500.00000)","x: 0.0027489597150312396, y: 9.905589541868752E-4, z: 11.000053744223381, w: 12500.0","WorldCoordinate[lat=28.610000008908315, lon=-80.59999997183961, alt=11.000053744223381]",0.25055633844912034,0.09815122194446516,100.02713471487509,,"(0.25056,0.09815,100.02713)","x: 0.25055633844912034, y: 0.09815122194446516, z: 100.02713471487509, w: 0.0",-0.0007117065813982003,0.02568419279442707,0.999669853358703,"(-0.00071,0.02568,0.99967)",0.06470490041652316,"Quaternion[0.999477,-0.000023,0.000831,0.032336,norm=1.000000]","Axis: [-7.117065813982003E-4, 0.02568419279442707, 0.999669853358703], Angle: 0.06470490041652316",-0.007613846952298929,0.32770947694968044,11.059801382728471,"(-0.00761,0.32771,11.05980)",True,False,True,True,0.0125
0.0033609442772458724,0.001235425237530209,11.250109634077766,,"(0.00336,0.00124,11.25011,w=12500.00000)","x: 0.0033609442772458724, y: 0.001235425237530209, z: 11.250109634077766, w: 12500.0","WorldCoordinate[lat=28.610000011110447, lon=-80.59999996557043, alt=11.250109634077766]",0.2391587223714422,0.09775140624287278,100.03394584604698,,"(0.23916,0.09775,100.03395)","x: 0.2391587223714422, y: 0.09775140624287278, z: 100.03394584604698, w: 0.0",-0.0006356990575420515,0.02735988724677712,0.9996254460828917,"(-0.00064,0.02736,0.99963)",0.0941794249886265,"Quaternion[0.998891,-0.000030,0.001288,0.047055,norm=1.000000]","Axis: [-6.356990575420515E-4, 0.02735988724677712, 0.9996254460828917], Angle: 0.0941794249886265",-0.007399410207181446,0.4036656926738489,12.448313485371658,"(-0.00740,0.40367,12.44831)",True,False,True,True,0.015000000000000001
0.0039451226899532305,0.0014793527934207776,11.500182571990464,,"(0.00395,0.00148,11.50018,w=12500.00000)","x: 0.0039451226899532305, y: 0.0014793527934207776, z: 11.500182571990464, w: 12500.0","WorldCoordinate[lat=28.61000001330414, lon=-80.5999999595861, alt=11.500182571990464]",0.22834302284451172,0.097405031975947,100.04077338446285,,"(0.22834,0.09741,100.04077)","x: 0.22834302284451172, y: 0.097405031975947, z: 100.04077338446285, w: 0.0",-0.0005320259193543805,0.029016897007269577,0.9995787796048862,"(-0.00053,0.02902,0.99958)",0.12671637263698726,"Quaternion[0.997994,-0.000034,0.001837,0.063289,norm=1.000000]","Axis: [-5.320259193543805E-4, 0.029016897007269577, 0.9995787796048862], Angle: 0.12671637263698726",-0.00644120691456948,0.47600132952631835,13.52015557707967,"(-0.00644,0.47600,13.52016)",True,False,True,True,0.0175
0.004503057308064209,0.0017224997076203514,11.750272600652549,,"(0.00450,0.00172,11.75027,w=12500.00000)","x: 0.004503057308064209, y: 0.0017224997076203514, z: 11.750272600652549, w: 12500.0","WorldCoordinate[lat=28.610000015490815, lon=-80.59999995387061, alt=11.750272600652549]",0.21819697904021337,0.09713298226820863,100.0476184707791,,"(0.21820,0.09713,100.04762)","x: 0.21819697904021337, y: 0.09713298226820863, z: 100.0476184707791, w: 0.0",-0.0004017012730826232,0.030643092173770484,0.9995303094644403,"(-0.00040,0.03064,0.99953)",0.16161857348015082,"Quaternion[0.996737,-0.000032,0.002474,0.080683,norm=1.000000]","Axis: [-4.017012730826232E-4, 0.030643092173770484, 0.9995303094644403], Angle: 0.16161857348015082",-0.004811574533889562,0.544121149180563,14.347588307591407,"(-0.00481,0.54412,14.34759)",True,False,True,True,0.02
0.005036520748162083,0.001965080589267399,12.000379764329587,,"(0.00504,0.00197,12.00038,w=12500.00000)","x: 0.005036520748162083, y: 0.001965080589267399, z: 12.000379764329587, w: 12500.0","WorldCoordinate[lat=28.610000017672395, lon=-80.5999999484058, alt=12.000379764329587]",0.20880071044422036,0.0969596369218774,100.05448120411769,,"(0.20880,0.09696,100.05448)","x: 0.20880071044422036, y: 0.0969596369218774, z: 100.05448120411769, w: 0.0",-0.00024569900708633417,0.0322268893414908,0.9994805487028469,"(-0.00025,0.03223,0.99948)",0.1983479064532169,"Quaternion[0.995086,-0.000024,0.003191,0.098960,norm=1.000000]","Axis: [-2.4569900708633417E-4, 0.0322268893414908, 0.9994805487028469], Angle: 0.1983479064532169",-0.002515665463845165,0.6075229400155995,14.986383699196422,"(-0.00252,0.60752,14.98638)",True,False,True,True,0.0225
0.005547475833909605,0.00220737476576957,12.25050410619701,,"(0.00555,0.00221,12.25050,w=12500.00000)","x: 0.005547475833909605, y: 0.00220737476576957, z: 12.25050410619701, w: 12500.0","WorldCoordinate[lat=28.6100000198514, lon=-80.59999994317157, alt=12.25050410619701]",0.20022590733555634,0.09691241145846251,100.06136060019392,,"(0.20023,0.09691,100.06136)","x: 0.20022590733555634, y: 0.09691241145846251, z: 100.06136060019392, w: 0.0",-6.484382497387478e-05,0.0337572939706911,0.9994300580325995,"(-0.00006,0.03376,0.99943)",0.23648897538081207,"Quaternion[0.993017,-0.000008,0.003982,0.117902,norm=1.000000]","Axis: [-6.484382497387478E-5, 0.0337572939706911, 0.9994300580325995], Angle: 0.23648897538081207",0.0004911548460560739,0.6657229199862668,15.479586822422881,"(0.00049,0.66572,15.47959)",True,False,True,True,0.024999999999999998
