positionX,positionY,positionZ,positionW,position,positionPrint,worldPos,velocityX,velocityY,velocityZ,velocityW,velocity,velocityPrint,orientRotAxisX,orientRotAxisY,orientRotAxisZ,orientRotAxis,orientAngle,orient,orientPrint,rotVelX,rotVelY,rotVelZ,rotVel,liftoff,apogee,motorIgn,lnchRdClr,time
0.0,0.0,10.0,12500.0,"(0.00000,0.00000,10.00000,w=12500.00000)","x: 0.0, y: 0.0, z: 10.0, w: 12500.0","WorldCoordinate[lat=28.610000000000003, lon=-80.6, alt=100.125]",0.3,0.1,100.0,0.0,"(0.30000,0.10000,100.00000)","x: 0.3, y: 0.1, z: 100.0, w: 0.0",0.0,0.0,1.0,"(0.00000,0.00000,1.00000)",0.0,"Quaternion[1.000000,0.000000,0.000000,0.000000,norm=1.000000]","Axis: [1.0, 0.0, 0.0], Angle: 0.0",0.0,0.0,0.0,"(0.00000,0.00000,0.00000)",True,False,True,True,0.0025
0.0007344577678403173,0.0002493992241779247,10.249988018171072,,"(0.00073,0.00025,10.24999,w=12500.00000)","x: 7.344577678403173E-4, y: 2.493992241779247E-4, z: 10.249988018171072, w: 12500.0","WorldCoordinate[lat=28.6100000022429, lon=-80.5999999924762, alt=10.249988018171072]",0.2875886883645095,0.0995201757713248,100.00678086768035,,"(0.28759,0.09952,100.00678)","x: 0.2875886883645095, y: 0.0995201757713248, z: 100.00678086768035, w: 0.0",-0.0007636716045292032,0.020161323209143992,0.9997964482125026,"(-0.00076,0.02016,0.99980)",0.005102800615564421,"Quaternion[0.999997,-0.000002,0.000051,0.002551,norm=1.000000]","Axis: [-7.636716045292032E-4, 0.020161323209143992, 0.9997964482125026], Angle: 0.005102800615564421",-0.003055834520496929,0.08217740775348854,3.9113453536531995,"(-0.00306,0.08218,3.91135)",True,False,True,True,0.005
0.0014380738178432103,0.0004976065199121483,10.499992990994443,,"(0.00144,0.00050,10.49999,w=12500.00000)","x: 0.0014380738178432103, y: 4.976065199121483E-4, z: 10.499992990994443, w: 12500.0","WorldCoordinate[lat=28.610000004475083, lon=-80.59999998526834, alt=10.499992990994443]",0.2753477359748607,0.09904747768810619,100.01356440444208,,"(0.27535,0.09905,100.01356)","x: 0.2753477359748607, y: 0.09904747768810619, z: 100.01356440444208, w: 0.0",-0.0007802947728438418,0.021783833178569145,0.9997623996494,"(-0.00078,0.02178,0.99976)",0.018822498460120896,"Quaternion[0.999956,-0.000007,0.000205,0.009409,norm=1.000000]","Axis: [-7.802947728438418E-4, 0.021783833178569145, 0.9997623996494], Angle: 0.018822498460120896",-0.005505739665194422,0.16330130531101172,6.930398072363942,"(-0.00551,0.16330,6.93040)",True,False,True,True,0.0075
0.002111402077944303,0.0007446470202843701,10.75001493100413,,"(0.00211,0.00074,10.75001,w=12500.00000)","x: 0.002111402077944303, y: 7.446470202843701E-4, z: 10.75001493100413, w: 12500.0","WorldCoordinate[lat=28.610000006696772, lon=-80.59999997837076, alt=10.75001493100413]",0.26338241294538,0.09858837851783926,100.02035523107605,,"(0.26338,0.09859,100.02036)","x: 0.26338241294538, y: 0.09858837851783926, z: 100.02035523107605, w: 0.0",-0.0007651484196801367,0.02342177043124153,0.9997253799010197,"(-0.00077,0.02342,0.99973)",0.03919436787770237,"Quaternion[0.999808,-0.000015,0.000459,0.019591,norm=1.000000]","Axis: [-7.651484196801367E-4, 0.02342177043124153, 0.9997253799010197], Angle: 0.03919436787770237",-0.007072887927229911,0.24273069492161303,9.260741956874117,"(-0.00707,0.24273,9.26074)",True,False,True,True,0.01
0.0027552558253892308,0.0009905653854944611,11.000053860862218,,"(0.00276,0.00099,11.00005,w=12500.00000)","x: 0.0027552558253892308, y: 9.905653854944611E-4, z: 11.000053860862218, w: 12500.0","WorldCoordinate[lat=28.61000000890837, lon=-80.5999999717751, alt=11.000053860862218]",0.2517946747056292,0.09815226480154231,100.0271567955052,,"(0.25179,0.09815,100.02716)","x: 0.2517946747056292, y: 0.09815226480154231, z: 100.0271567955052, w: 0.0",-0.0007206935641856807,0.025064830224920332,0.9996855680096036,"(-0.00072,0.02506,0.99969)",0.06470203482299426,"Quaternion[0.999477,-0.000023,0.000811,0.032335,norm=1.000000]","Axis: [-7.206935641856807E-4, 0.025064830224920332, 0.9996855680096036], Angle: 0.06470203482299426",-0.007769732674914733,0.3198265759454806,11.059517443875892,"(-0.00777,0.31983,11.05952)",True,False,True,True,0.0125
0.0033706980581263914,0.0012354339878867361,11.250109811076838,,"(0.00337,0.00124,11.25011,w=12500.00000)","x: 0.0033706980581263914, y: 0.0012354339878867361, z: 11.250109811076838, w: 12500.0","WorldCoordinate[lat=28.61000001111053, lon=-80.59999996547052, alt=11.250109811076838]",0.2406820479401787,0.09775210592674417,100.03397189425458,,"(0.24068,0.09775,100.03397)","x: 0.2406820479401787, y: 0.09775210592674417, z: 100.03397189425458, w: 0.0",-0.0006483747374071545,0.026701218256111586,0.9996432486412055,"(-0.00065,0.02670,0.99964)",0.09417516735628349,"Quaternion[0.998892,-0.000031,0.001257,0.047053,norm=1.000000]","Axis: [-6.483747374071545E-4, 0.026701218256111586, 0.9996432486412055], Angle: 0.09417516735628349",-0.007640046495600111,0.39396208784316344,12.448014767397495,"(-0.00764,0.39396,12.44801)",True,False,True,True,0.015000000000000001
0.003959029124359868,0.00147936218606149,11.500182818187135,,"(0.00396,0.00148,11.50018,w=12500.00000)","x: 0.003959029124359868, y: 0.00147936218606149, z: 11.500182818187135, w: 12500.0","WorldCoordinate[lat=28.610000013304223, lon=-80.59999995944364, alt=11.500182818187135]",0.23013657174449131,0.09740464865092799,100.04080252654711,,"(0.23014,0.09740,100.04080)","x: 0.23013657174449131, y: 0.09740464865092799, z: 100.04080252654711, w: 0.0",-0.0005489989343695772,0.028319060696116217,0.9995987842137075,"(-0.00055,0.02832,0.99960)",0.1267104996804738,"Quaternion[0.997994,-0.000035,0.001793,0.063287,norm=1.000000]","Axis: [-5.489989343695772E-4, 0.028319060696116217, 0.9995987842137075], Angle: 0.1267104996804738",-0.006783439601966909,0.46456400812622856,13.519851549409083,"(-0.00678,0.46456,13.51985)",True,False,True,True,0.0175
0.004521771780081816,0.0017225057254241576,11.750272922620567,,"(0.00452,0.00172,11.75027,w=12500.00000)","x: 0.004521771780081816, y: 0.0017225057254241576, z: 11.750272922620567, w: 12500.0","WorldCoordinate[lat=28.61000001549087, lon=-80.5999999536789, alt=11.750272922620567]",0.22024380171507474,0.09713035292753885,100.0476497792861,,"(0.22024,0.09713,100.04765)","x: 0.22024380171507474, y: 0.09713035292753885, z: 100.0476497792861, w: 0.0",-0.0004235203654739772,0.02990689863526104,0.9995525989384353,"(-0.00042,0.02991,0.99955)",0.1616108703162725,"Quaternion[0.996737,-0.000034,0.002414,0.080681,norm=1.000000]","Axis: [-4.235203654739772E-4, 0.02990689863526104, 0.9995525989384353], Angle: 0.1616108703162725",-0.0052517678701443134,0.5310635082062265,14.34728516187873,"(-0.00525,0.53106,14.34729)",True,False,True,True,0.02
0.005060653833457609,0.0019650757048647045,12.000380166305224,,"(0.00506,0.00197,12.00038,w=12500.00000)","x: 0.005060653833457609, y: 0.0019650757048647045, z: 12.000380166305224, w: 12500.0","WorldCoordinate[lat=28.610000017672352, lon=-80.59999994815857, alt=12.000380166305224]",0.21108188613474582,0.09695308759523043,100.05451374722124,,"(0.21108,0.09695,100.05451)","x: 0.21108188613474582, y: 0.09695308759523043, z: 100.05451374722124, w: 0.0",-0.00027280331141636823,0.03145335638942595,0.9995051835534605,"(-0.00027,0.03145,0.99951)",0.1983381634940963,"Quaternion[0.995087,-0.000027,0.003114,0.098958,norm=1.000000]","Axis: [-2.7280331141636823E-4, 0.03145335638942595, 0.9995051835534605], Angle: 0.1983381634940963",-0.003068256390873436,0.592957237868453,14.986085556669309,"(-0.00307,0.59296,14.98609)",True,False,True,True,0.0225
0.005577588648586123,0.0022073465438409005,12.250504590131381,,"(0.00558,0.00221,12.25050,w=12500.00000)","x: 0.005577588648586123, y: 0.0022073465438409005, z: 12.250504590131381, w: 12500.0","WorldCoordinate[lat=28.610000019851146, lon=-80.59999994286309, alt=12.250504590131381]",0.20272076532488215,0.09689965679728427,100.0613934926813,,"(0.20272,0.09690,100.06139)","x: 0.20272076532488215, y: 0.09689965679728427, z: 100.0613934926813, w: 0.0",-9.770657600926209e-05,0.032947700379689825,0.999457072361365,"(-0.00010,0.03295,0.99946)",0.23647698916034537,"Quaternion[0.993018,-0.000012,0.003887,0.117899,norm=1.000000]","Axis: [-9.770657600926209E-5, 0.032947700379689825, 0.999457072361365], Angle: 0.23647698916034537",-0.00018760565911099796,0.6497751531875173,15.479296431715948,"(-0.00019,0.64978,15.47930)",True,False,True,True,0.024999999999999998
