Time,Altitude,Velocity,Acceleration,Apogee,Predicted DP
2.011750000000112948e+01,5.419106266965027316e+03,1.348691384212073388e+02,-1.160663754300633066e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.012000000000113076e+01,5.419443423338610955e+03,1.348401223270241189e+02,-1.160574479854161822e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.012250000000113204e+01,5.419780507173226397e+03,1.348111084645051960e+02,-1.160485240099847282e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.012500000000113332e+01,5.420117518474451572e+03,1.347820968327853848e+02,-1.160396034854484348e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.012750000000113459e+01,5.420454457247863502e+03,1.347530874309992726e+02,-1.160306864339605681e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.013000000000113587e+01,5.420791323499036480e+03,1.347240802582806509e+02,-1.160217728400504100e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.013250000000113715e+01,5.421128117233542071e+03,1.346950753137604977e+02,-1.160128627378620436e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.013500000000113843e+01,5.421464838456950929e+03,1.346660725965685401e+02,-1.160039561105569916e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.013750000000113971e+01,5.421801487174830982e+03,1.346370721058359834e+02,-1.159950529520310525e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.014000000000114099e+01,5.422138063392747426e+03,1.346080738406951127e+02,-1.159861532678885609e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.014250000000114227e+01,5.422474567116263643e+03,1.345790778002814250e+02,-1.159772570237881339e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.014500000000114355e+01,5.422810998350942100e+03,1.345500839837330318e+02,-1.159683642351889965e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.014750000000114483e+01,5.423147357102340720e+03,1.345210923901857996e+02,-1.159594749010887327e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.015000000000114611e+01,5.423483643376016516e+03,1.344921030187742303e+02,-1.159505890369140602e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.015250000000114738e+01,5.423819857177524682e+03,1.344631158686376864e+02,-1.159417065896329291e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.015500000000114866e+01,5.424155998512418591e+03,1.344341309389129435e+02,-1.159328276254726120e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.015750000000114994e+01,5.424492067386247982e+03,1.344051482287337933e+02,-1.159239521076486312e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.016000000000115122e+01,5.424828063804561680e+03,1.343761677372383190e+02,-1.159150800442094997e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.016250000000115250e+01,5.425163987772905784e+03,1.343471894635623869e+02,-1.159062114348896522e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.016500000000115378e+01,5.425499839296823666e+03,1.343182134068416929e+02,-1.158973462837901280e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.016750000000115506e+01,5.425835618381857785e+03,1.342892395662146328e+02,-1.158884845687769882e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.017000000000115634e+01,5.426171325033547873e+03,1.342602679408208530e+02,-1.158796262951853429e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.017250000000115762e+01,5.426506959257431845e+03,1.342312985298027002e+02,-1.158707714418785351e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.017500000000115890e+01,5.426842521059044884e+03,1.342023313323007301e+02,-1.158619200496761792e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.017750000000116017e+01,5.427178010443920357e+03,1.341733663474508091e+02,-1.158530721028747479e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.018000000000116145e+01,5.427513427417588900e+03,1.341444035743907932e+02,-1.158442276088771905e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.018250000000116273e+01,5.427848771985580242e+03,1.341154430122592487e+02,-1.158353865533809213e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.018500000000116401e+01,5.428184044153420473e+03,1.340864846601976410e+02,-1.158265489287799177e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.018750000000116529e+01,5.428519243926634772e+03,1.340575285173420639e+02,-1.158177147819781538e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.019000000000116657e+01,5.428854371310745591e+03,1.340285745828307427e+02,-1.158088840461739366e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.019250000000116785e+01,5.429189426311272655e+03,1.339996228558054270e+02,-1.158000567696653427e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.019500000000116913e+01,5.429524408933735685e+03,1.339706733354034611e+02,-1.157912329315722566e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.019750000000117041e+01,5.429859319183649859e+03,1.339417260207639231e+02,-1.157824125421879202e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.020000000000117168e+01,5.430194157066528533e+03,1.339127809110256635e+02,-1.157735955972579411e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.020250000000117296e+01,5.430528922587884153e+03,1.338838380053312846e+02,-1.157647820595993338e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.020500000000117424e+01,5.430863615753226441e+03,1.338548973028264584e+02,-1.157559719485769456e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.020750000000117552e+01,5.431198236568062384e+03,1.338259588026542986e+02,-1.157471652728789024e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.021000000000117680e+01,5.431532785037898066e+03,1.337970225039549632e+02,-1.157383620339307129e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.021250000000117808e+01,5.431867261168235927e+03,1.337680884058689230e+02,-1.157295622317858097e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.021500000000117936e+01,5.432201664964577503e+03,1.337391565075383539e+02,-1.157207658581733334e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.021750000000118064e+01,5.432535996432421598e+03,1.337102268081073930e+02,-1.157119728981682805e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.022000000000118192e+01,5.432870255577264288e+03,1.336812993067219679e+02,-1.157031833622706607e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.022250000000118320e+01,5.433204442404600741e+03,1.336523740025239420e+02,-1.156943972638234541e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.022500000000118447e+01,5.433538556919923394e+03,1.336234508946551216e+02,-1.156856145968484029e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.022750000000118575e+01,5.433872599128722868e+03,1.335945299822607524e+02,-1.156768353276883587e+01,0.000000000000000000e+00,4.581279523927723196e-01
