Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Tab Angle (deg),Angular Position (deg)
8.825000000000404299e+00,4.161530581185031110e+02,6.458743603075581596e+00,-2.065894413621598147e-01,0.000000000000000000e+00,-5.678535386534802143e+01
8.827500000000403801e+00,4.161691911086955429e+02,6.434313860079031500e+00,-2.063612798675306115e-01,0.000000000000000000e+00,-5.682029037477567357e+01
8.830000000000403304e+00,4.161852630250714355e+02,6.409885069474295705e+00,-2.061339147571476793e-01,0.000000000000000000e+00,-5.685520382136456163e+01
8.832500000000402807e+00,4.162012738700132104e+02,6.385457233892028128e+00,-2.059073435693194731e-01,0.000000000000000000e+00,-5.689009431602072198e+01
8.835000000000402309e+00,4.162172236459099963e+02,6.361030356009643505e+00,-2.056815729703901086e-01,0.000000000000000000e+00,-5.692496196752221493e+01
8.837500000000401812e+00,4.162331123551575729e+02,6.336604438551989738e+00,-2.054566009627379064e-01,0.000000000000000000e+00,-5.695980688776966616e+01
8.840000000000401315e+00,4.162489400001585977e+02,6.312179484291971399e+00,-2.052323966017166879e-01,0.000000000000000000e+00,-5.699462918666601041e+01
8.842500000000400817e+00,4.162647065833226634e+02,6.287755496051168791e+00,-2.050089936952348146e-01,0.000000000000000000e+00,-5.702942897325937111e+01
8.845000000000400320e+00,4.162804121070664678e+02,6.263332476700455231e+00,-2.047863760596048965e-01,0.000000000000000000e+00,-5.706420635653267226e+01
8.847500000000399822e+00,4.162960565738138712e+02,6.238910429160672066e+00,-2.045645425868224954e-01,0.000000000000000000e+00,-5.709896144556316955e+01
8.850000000000399325e+00,4.163116399859961234e+02,6.214489356403289477e+00,-2.043434907418665292e-01,0.000000000000000000e+00,-5.713369434884896236e+01
8.852500000000398828e+00,4.163271623460518640e+02,6.190069261451068172e+00,-2.041232279214986456e-01,0.000000000000000000e+00,-5.716840517470610905e+01
8.855000000000398330e+00,4.163426236564273495e+02,6.165650147378738843e+00,-2.039037347634213848e-01,0.000000000000000000e+00,-5.720309403106782042e+01
8.857500000000397833e+00,4.163580239195766239e+02,6.141232017313688729e+00,-2.036850224755457073e-01,0.000000000000000000e+00,-5.723776102422447565e+01
8.860000000000397335e+00,4.163733631379614621e+02,6.116814874436686367e+00,-2.034670724813000542e-01,0.000000000000000000e+00,-5.727240626192358519e+01
8.862500000000396838e+00,4.163886413140517107e+02,6.092398721982555720e+00,-2.032498969930514598e-01,0.000000000000000000e+00,-5.730702985053262921e+01
8.865000000000396341e+00,4.164038584503252878e+02,6.067983563240898270e+00,-2.030334841752365338e-01,0.000000000000000000e+00,-5.734163189468603150e+01
8.867500000000395843e+00,4.164190145492683541e+02,6.043569401556842635e+00,-2.028178484895901967e-01,0.000000000000000000e+00,-5.737621249891019204e+01
8.870000000000395346e+00,4.164341096133755400e+02,6.019156240331780872e+00,-2.026029822770367139e-01,0.000000000000000000e+00,-5.741077177082510019e+01
8.872500000000394849e+00,4.164491436451499453e+02,5.994744083024096781e+00,-2.023888719979290429e-01,0.000000000000000000e+00,-5.744530981564360417e+01
8.875000000000394351e+00,4.164641166471033671e+02,5.970332933149914645e+00,-2.021755277538007101e-01,0.000000000000000000e+00,-5.747982673770647466e+01
8.877500000000393854e+00,4.164790286217564130e+02,5.945922794283887924e+00,-2.019629308898915898e-01,0.000000000000000000e+00,-5.751432264040460041e+01
8.880000000000393356e+00,4.164938795716386721e+02,5.921513670059972867e+00,-2.017510927752996508e-01,0.000000000000000000e+00,-5.754879762626523387e+01
8.882500000000392859e+00,4.165086694992888852e+02,5.897105564172236747e+00,-2.015400241697878070e-01,0.000000000000000000e+00,-5.758325180001983767e+01
8.885000000000392362e+00,4.165233984072550015e+02,5.872698480375636798e+00,-2.013297019940177845e-01,0.000000000000000000e+00,-5.761768526603319174e+01
8.887500000000391864e+00,4.165380662980944066e+02,5.848292422486830233e+00,-2.011201251147085034e-01,0.000000000000000000e+00,-5.765209812588351923e+01
8.890000000000391367e+00,4.165526731743740925e+02,5.823887394385003802e+00,-2.009113012998912096e-01,0.000000000000000000e+00,-5.768649048042936300e+01
8.892500000000390870e+00,4.165672190386708280e+02,5.799483400012735324e+00,-2.007032257644066620e-01,0.000000000000000000e+00,-5.772086243248402582e+01
8.895000000000390372e+00,4.165817038935711594e+02,5.775080443376831241e+00,-2.004959000089073240e-01,0.000000000000000000e+00,-5.775521408380676291e+01
8.897500000000389875e+00,4.165961277416717508e+02,5.750678528549179269e+00,-2.002893152006299526e-01,0.000000000000000000e+00,-5.778954553632430446e+01
8.900000000000389377e+00,4.166104905855794982e+02,5.726277659667607267e+00,-2.000834725628485022e-01,0.000000000000000000e+00,-5.782385689043627508e+01
8.902500000000388880e+00,4.166247924279116432e+02,5.701877840936762531e+00,-1.998783680807883212e-01,0.000000000000000000e+00,-5.785814824666505274e+01
8.905000000000388383e+00,4.166390332712960003e+02,5.677479076629027510e+00,-1.996739982422758297e-01,0.000000000000000000e+00,-5.789241970451787012e+01
8.907500000000387885e+00,4.166532131183711272e+02,5.653081371085424855e+00,-1.994703675136990095e-01,0.000000000000000000e+00,-5.792667136245715653e+01
8.910000000000387388e+00,4.166673319717863819e+02,5.628684728716559782e+00,-1.992674611654253192e-01,0.000000000000000000e+00,-5.796090332078635754e+01
8.912500000000386891e+00,4.166813898342023208e+02,5.604289154003535778e+00,-1.990652886642483854e-01,0.000000000000000000e+00,-5.799511567827040182e+01
8.915000000000386393e+00,4.166953867082906413e+02,5.579894651498880087e+00,-1.988638407085205617e-01,0.000000000000000000e+00,-5.802930853384650334e+01
8.917500000000385896e+00,4.167093225967345234e+02,5.555501225827522482e+00,-1.986631158898823357e-01,0.000000000000000000e+00,-5.806348198389735416e+01
8.920000000000385398e+00,4.167231975022286861e+02,5.531108881687764267e+00,-1.984631196798679886e-01,0.000000000000000000e+00,-5.809763612673500432e+01
8.922500000000384901e+00,4.167370114274797288e+02,5.506717623852300569e+00,-1.982638442273010060e-01,0.000000000000000000e+00,-5.813177105963812608e+01
8.925000000000384404e+00,4.167507643752061313e+02,5.482327457169184903e+00,-1.980652990291382753e-01,0.000000000000000000e+00,-5.816588688044427613e+01
8.927500000000383906e+00,4.167644563481385944e+02,5.457938386562860344e+00,-1.978674783577235863e-01,0.000000000000000000e+00,-5.819998368534297128e+01
8.930000000000383409e+00,4.167780873490201543e+02,5.433550417035185376e+00,-1.976703713586958622e-01,0.000000000000000000e+00,-5.823406157072203371e+01
8.932500000000382911e+00,4.167916573806064093e+02,5.409163553666489044e+00,-1.974739803553859641e-01,0.000000000000000000e+00,-5.826812063350828907e+01
8.935000000000382414e+00,4.168051664456656908e+02,5.384777801616630555e+00,-1.972783019117418102e-01,0.000000000000000000e+00,-5.830216096859430763e+01
8.937500000000381917e+00,4.168186145469792905e+02,5.360393165921853331e+00,-1.970833222021708409e-01,0.000000000000000000e+00,-5.833618267158950488e+01
8.940000000000381419e+00,4.168320016873402096e+02,5.336009650686620809e+00,-1.968890545857115981e-01,0.000000000000000000e+00,-5.837018583523656190e+01
8.942500000000380922e+00,4.168453278695513973e+02,5.311627259428658654e+00,-1.966954945737453830e-01,0.000000000000000000e+00,-5.840417055447185390e+01
8.945000000000380425e+00,4.168585930964247268e+02,5.287245995713791835e+00,-1.965026402816833773e-01,0.000000000000000000e+00,-5.843813692368035362e+01
8.947500000000379927e+00,4.168717973707811097e+02,5.262865863019516866e+00,-1.963104880703450683e-01,0.000000000000000000e+00,-5.847208503640184318e+01
8.950000000000379430e+00,4.168849406954500409e+02,5.238486864846210622e+00,-1.961190418857776674e-01,0.000000000000000000e+00,-5.850601498654493327e+01
