positionX,positionY,positionZ,positionW,position,positionPrint,worldPos,velocityX,velocityY,velocityZ,velocityW,velocity,velocityPrint,orientRotAxisX,orientRotAxisY,orientRotAxisZ,orientRotAxis,orientAngle,orient,orientPrint,rotVelX,rotVelY,rotVelZ,rotVel,liftoff,apogee,motorIgn,lnchRdClr,finCantAngleDeg,time
-0.4077846323574908,4.7113845122841264e-05,107.92947233731857,,"(-0.40778,0.00005,107.92947,w=12500.00000)","x: -0.4077846323574908, y: 4.7113845122841264E-5, z: 107.92947233731857, w: 12500.0","WorldCoordinate[lat=28.61000000042365, lon=-80.60000417735249, alt=107.92947233731857]",-0.5594967712088152,0.00010088113801121617,63.88101153381199,,"(-0.55950,0.00010,63.88101)","x: -0.5594967712088152, y: 1.0088113801121617E-4, z: 63.88101153381199, w: 0.0",-8.142928255653418e-05,0.9999999966754723,4.724310103391936e-06,"(-0.00008,1.00000,0.00000)",0.023794355861162884,"Quaternion[0.999929,-0.000001,0.011897,0.000000,norm=1.000000]","Axis: [-8.142928255653418E-5, 0.9999999966754723, 4.724310103391936E-6], Angle: 0.023794355861162884",1.78616226645581e-05,0.012028551353679357,1.0942088854024034e-08,"(0.00002,0.01203,0.00000)",True,False,True,True,1.2937951743006952e-07,1.224999999999985
-0.40918398687703483,4.736619997294532e-05,108.08910613674121,,"(-0.40918,0.00005,108.08911,w=12500.00000)","x: -0.40918398687703483, y: 4.736619997294532E-5, z: 108.08910613674121, w: 12500.0","WorldCoordinate[lat=28.610000000425913, lon=-80.6000041916875, alt=108.08910613674121]",-0.5600029955404764,0.00010099752240814647,63.826066124222464,,"(-0.56000,0.00010,63.82607)","x: -0.5600029955404764, y: 1.0099752240814647E-4, z: 63.826066124222464, w: 0.0",-7.95200717361419e-05,0.9999999968288447,4.744903346540824e-06,"(-0.00008,1.00000,0.00000)",0.023824109228517836,"Quaternion[0.999929,-0.000001,0.011912,0.000000,norm=1.000000]","Axis: [-7.95200717361419E-5, 0.9999999968288447, 4.744903346540824E-6], Angle: 0.023824109228517836",1.6692201498499864e-05,0.011789934836250966,5.85644675708562e-08,"(0.00002,0.01179,0.00000)",True,False,True,True,1.2937951743006952e-07,1.227499999999985
-0.41058458964066424,4.761880305187488e-05,108.24860263903844,,"(-0.41058,0.00005,108.24860,w=12500.00000)","x: -0.41058458964066424, y: 4.761880305187488E-5, z: 108.24860263903844, w: 12500.0","WorldCoordinate[lat=28.610000000428183, lon=-80.6000042060353, alt=108.24860263903844]",-0.5604954674829593,0.00010107898910561121,63.771173819853615,,"(-0.56050,0.00010,63.77117)","x: -0.5604954674829593, y: 1.0107898910561121E-4, z: 63.771173819853615, w: 0.0",-7.773908192125806e-05,0.9999999969690427,4.769060017608341e-06,"(-0.00008,1.00000,0.00000)",0.023853245236590978,"Quaternion[0.999929,-0.000001,0.011926,0.000000,norm=1.000000]","Axis: [-7.773908192125806E-5, 0.9999999969690427, 4.769060017608341E-6], Angle: 0.023853245236590978",1.451481625885607e-05,0.011536577415290678,1.3025325991528867e-07,"(0.00001,0.01154,0.00000)",True,False,True,True,1.2937951743006952e-07,1.2299999999999849
-0.41198640715137014,4.787156746800897e-05,108.407961976868,,"(-0.41199,0.00005,108.40796,w=12500.00000)","x: -0.41198640715137014, y: 4.787156746800897E-5, z: 108.407961976868, w: 12500.0","WorldCoordinate[lat=28.610000000430453, lon=-80.60000422039553, alt=108.407961976868]",-0.5609748932609756,0.00010112645827635804,63.71633453644921,,"(-0.56097,0.00010,63.71633)","x: -0.5609748932609756, y: 1.0112645827635804E-4, z: 63.71633453644921, w: 0.0",-7.581259332194148e-05,0.9999999971169932,4.7935120712674475e-06,"(-0.00008,1.00000,0.00000)",0.023881747018152395,"Quaternion[0.999929,-0.000001,0.011941,0.000000,norm=1.000000]","Axis: [-7.581259332194148E-5, 0.9999999971169932, 4.7935120712674475E-6], Angle: 0.023881747018152395",2.065652438629923e-05,0.011279466732907077,3.358172774092463e-09,"(0.00002,0.01128,0.00000)",True,False,True,True,1.2937951743006952e-07,1.2324999999999848
-0.41338940767485843,4.8124402473280644e-05,108.56718428267732,,"(-0.41339,0.00005,108.56718,w=12500.00000)","x: -0.41338940767485843, y: 4.8124402473280644E-5, z: 108.56718428267732, w: 12500.0","WorldCoordinate[lat=28.610000000432727, lon=-80.6000042347679, alt=108.56718428267732]",-0.5614419796056547,0.00010113397803446611,63.66154819012549,,"(-0.56144,0.00010,63.66155)","x: -0.5614419796056547, y: 1.0113397803446611E-4, z: 63.66154819012549, w: 0.0",-7.346413347036029e-05,0.9999999972915224,4.814957052533438e-06,"(-0.00007,1.00000,0.00000)",0.023909590113282902,"Quaternion[0.999929,-0.000001,0.011955,0.000000,norm=1.000000]","Axis: [-7.346413347036029E-5, 0.9999999972915224, 4.814957052533438E-6], Angle: 0.023909590113282902",2.307850250497555e-05,0.011012490914690103,-3.484109656134181e-08,"(0.00002,0.01101,-0.00000)",True,False,True,True,1.2937951743006952e-07,1.2349999999999848
-0.4147935612526496,4.837719968052612e-05,108.72626968870483,,"(-0.41479,0.00005,108.72627,w=12500.00000)","x: -0.4147935612526496, y: 4.837719968052612E-5, z: 108.72626968870483, w: 12500.0","WorldCoordinate[lat=28.610000000435004, lon=-80.6000042491521, alt=108.72626968870483]",-0.5618974398119823,0.00010109678148186024,63.60681469751639,,"(-0.56190,0.00010,63.60681)","x: -0.5618974398119823, y: 1.0109678148186024E-4, z: 63.60681469751639, w: 0.0",-7.119471330756817e-05,0.9999999974553442,4.8393815833713515e-06,"(-0.00007,1.00000,0.00000)",0.023936746151454934,"Quaternion[0.999928,-0.000001,0.011968,0.000000,norm=1.000000]","Axis: [-7.119471330756817E-5, 0.9999999974553442, 4.8393815833713515E-6], Angle: 0.023936746151454934",2.0290424008440033e-05,0.010730179011397022,5.1522622153410626e-08,"(0.00002,0.01073,0.00000)",True,False,True,True,1.2937951743006952e-07,1.2374999999999847
-0.41619883972543237,4.862985650204154e-05,108.88521832698139,,"(-0.41620,0.00005,108.88522,w=12500.00000)","x: -0.41619883972543237, y: 4.862985650204154E-5, z: 108.88521832698139, w: 12500.0","WorldCoordinate[lat=28.61000000043728, lon=-80.60000426354777, alt=108.88521832698139]",-0.5623420008012461,0.00010102053049360033,63.55213397594453,,"(-0.56234,0.00010,63.55213)","x: -0.5623420008012461, y: 1.0102053049360033E-4, z: 63.55213397594453, w: 0.0",-6.898568121534287e-05,0.9999999976096924,4.866551805038022e-06,"(-0.00007,1.00000,0.00000)",0.02396318733561726,"Quaternion[0.999928,-0.000001,0.011981,0.000000,norm=1.000000]","Axis: [-6.898568121534287E-5, 0.9999999976096924, 4.866551805038022E-6], Angle: 0.02396318733561726",2.039669996911854e-05,0.010436779885907264,6.862096486942182e-08,"(0.00002,0.01044,0.00000)",True,False,True,True,1.2937951743006952e-07,1.2399999999999847
-0.4176052167653404,4.888227220564161e-05,109.0440303293319,,"(-0.41761,0.00005,109.04403,w=12500.00000)","x: -0.4176052167653404, y: 4.888227220564161E-5, z: 109.0440303293319, w: 12500.0","WorldCoordinate[lat=28.610000000439545, lon=-80.60000427795474, alt=109.0440303293319]",-0.5627764010035841,0.00010090437572898064,63.49750594336727,,"(-0.56278,0.00010,63.49751)","x: -0.5627764010035841, y: 1.0090437572898064E-4, z: 63.49750594336727, w: 0.0",-6.667623033932588e-05,0.9999999977665815,4.894549451342539e-06,"(-0.00007,1.00000,0.00000)",0.023988870539383957,"Quaternion[0.999928,-0.000001,0.011994,0.000000,norm=1.000000]","Axis: [-6.667623033932588E-5, 0.9999999977665815, 4.894549451342539E-6], Angle: 0.023988870539383957",2.359540594682021e-05,0.010127892163842914,1.151892087682424e-08,"(0.00002,0.01013,0.00000)",True,False,True,True,1.2937951743006952e-07,1.2424999999999846
-0.4190126679082216,4.913434324094887e-05,109.20270582737707,,"(-0.41901,0.00005,109.20271,w=12500.00000)","x: -0.4190126679082216, y: 4.913434324094887E-5, z: 109.20270582737707, w: 12500.0","WorldCoordinate[lat=28.61000000044181, lon=-80.60000429237267, alt=109.20270582737707]",-0.5632013914503965,0.00010074546205127507,63.442930518401376,,"(-0.56320,0.00010,63.44293)","x: -0.5632013914503965, y: 1.0074546205127507E-4, z: 63.442930518401376, w: 0.0",-6.410849737111392e-05,0.9999999979337937,4.921478729195001e-06,"(-0.00006,1.00000,0.00000)",0.024013781088200233,"Quaternion[0.999928,-0.000001,0.012007,0.000000,norm=1.000000]","Axis: [-6.410849737111392E-5, 0.9999999979337937, 4.921478729195001E-6], Angle: 0.024013781088200233",2.5599266006748424e-05,0.009815191822697572,-1.7025845199841003e-08,"(0.00003,0.00982,-0.00000)",True,False,True,True,1.2937951743006952e-07,1.2449999999999846
-0.42042117057060335,4.938595854155415e-05,109.36124495253465,,"(-0.42042,0.00005,109.36124,w=12500.00000)","x: -0.42042117057060335, y: 4.938595854155415E-5, z: 109.36124495253465, w: 12500.0","WorldCoordinate[lat=28.610000000444074, lon=-80.6000043068014, alt=109.36124495253465]",-0.5636177247098857,0.00010053810579890275,63.388407620045946,,"(-0.56362,0.00010,63.38841)","x: -0.5636177247098857, y: 1.0053810579890275E-4, z: 63.388407620045946, w: 0.0",-6.106304999046803e-05,0.9999999981239386,4.944698437358308e-06,"(-0.00006,1.00000,0.00000)",0.024037887837357243,"Quaternion[0.999928,-0.000001,0.012019,0.000000,norm=1.000000]","Axis: [-6.106304999046803E-5, 0.9999999981239386, 4.944698437358308E-6], Angle: 0.024037887837357243",3.0801186521399615e-05,0.009489444528586183,-1.22478594338022e-07,"(0.00003,0.00949,-0.00000)",True,False,True,True,1.2937951743006952e-07,1.2474999999999845
-0.42183070406036743,4.963698521512011e-05,109.51964783602055,,"(-0.42183,0.00005,109.51965,w=12500.00000)","x: -0.42183070406036743, y: 4.963698521512011E-5, z: 109.51964783602055, w: 12500.0","WorldCoordinate[lat=28.61000000044633, lon=-80.60000432124068, alt=109.51964783602055]",-0.564026161275765,0.00010027407654702281,63.3339371678358,,"(-0.56403,0.00010,63.33394)","x: -0.564026161275765, y: 1.0027407654702281E-4, z: 63.3339371678358, w: 0.0",-5.7812191155615474e-05,0.9999999983166922,4.967480144676396e-06,"(-0.00006,1.00000,0.00000)",0.024061176666336823,"Quaternion[0.999928,-0.000001,0.012030,0.000000,norm=1.000000]","Axis: [-5.7812191155615474E-5, 0.9999999983166922, 4.967480144676396E-6], Angle: 0.024061176666336823",3.172240120982807e-05,0.009159982492897279,-1.2516221877876452e-07,"(0.00003,0.00916,-0.00000)",True,False,True,True,1.2937951743006952e-07,1.2499999999999845
-0.4232412495787724,4.988727943872502e-05,109.67791460884976,,"(-0.42324,0.00005,109.67791,w=12500.00000)","x: -0.4232412495787724, y: 4.988727943872502E-5, z: 109.67791460884976, w: 12500.0","WorldCoordinate[lat=28.61000000044858, lon=-80.60000433569033, alt=109.67791460884976]",-0.5644274567567473,9.99533181700033e-05,63.27951908151849,,"(-0.56443,0.00010,63.27952)","x: -0.5644274567567473, y: 9.99533181700033E-5, z: 63.27951908151849, w: 0.0",-5.439577345158038e-05,0.9999999985085353,4.990296008699358e-06,"(-0.00005,1.00000,0.00000)",0.024083635237839695,"Quaternion[0.999927,-0.000001,0.012042,0.000000,norm=1.000000]","Axis: [-5.439577345158038E-5, 0.9999999985085353, 4.990296008699358E-6], Angle: 0.024083635237839695",3.216217808042631e-05,0.008826020209758364,-1.163046361678165e-07,"(0.00003,0.00883,-0.00000)",True,False,True,True,1.2937951743006952e-07,1.2524999999999844
-0.4246527902112636,5.013669952459053e-05,109.83604540183693,,"(-0.42465,0.00005,109.83605,w=12500.00000)","x: -0.4246527902112636, y: 5.013669952459053E-5, z: 109.83604540183693, w: 12500.0","WorldCoordinate[lat=28.610000000450825, lon=-80.60000435015019, alt=109.83604540183693]",-0.5648223598600282,9.957202185468213e-05,63.22515328099808,,"(-0.56482,0.00010,63.22515)","x: -0.5648223598600282, y: 9.957202185468213E-5, z: 63.22515328099808, w: 0.0",-5.0934232031732584e-05,0.9999999986901519,5.014590116065571e-06,"(-0.00005,1.00000,0.00001)",0.02410525753877295,"Quaternion[0.999927,-0.000001,0.012052,0.000000,norm=1.000000]","Axis: [-5.0934232031732584E-5, 0.9999999986901519, 5.014590116065571E-6], Angle: 0.02410525753877295",3.474427271723593e-05,0.00848973086132925,-1.5916609006202157e-07,"(0.00003,0.00849,-0.00000)",True,False,True,True,1.2937951743006952e-07,1.2549999999999844
-0.4260653109096273,5.038509129971676e-05,109.9940403455967,,"(-0.42607,0.00005,109.99404,w=12500.00000)","x: -0.4260653109096273, y: 5.038509129971676E-5, z: 109.9940403455967, w: 12500.0","WorldCoordinate[lat=28.61000000045306, lon=-80.60000436462006, alt=109.9940403455967]",-0.5652116159184576,9.912964193280676e-05,63.17083968641577,,"(-0.56521,0.00010,63.17084)","x: -0.5652116159184576, y: 9.912964193280676E-5, z: 63.17083968641577, w: 0.0",-4.7217573587625454e-05,0.9999999988727887,5.0378315925169354e-06,"(-0.00005,1.00000,0.00001)",0.02412602841174009,"Quaternion[0.999927,-0.000001,0.012063,0.000000,norm=1.000000]","Axis: [-4.7217573587625454E-5, 0.9999999988727887, 5.0378315925169354E-6], Angle: 0.02412602841174009",3.614600915179573e-05,0.008146397792956147,-1.7365355962182355e-07,"(0.00004,0.00815,-0.00000)",True,False,True,True,1.2937951743006952e-07,1.2574999999999843
-0.4274787984839174,5.063229925623198e-05,110.15189957054437,,"(-0.42748,0.00005,110.15190,w=12500.00000)","x: -0.4274787984839174, y: 5.063229925623198E-5, z: 110.15189957054437, w: 12500.0","WorldCoordinate[lat=28.61000000045528, lon=-80.60000437909986, alt=110.15189957054437]",-0.565595967655277,9.862569055175571e-05,63.11657821816258,,"(-0.56560,0.00010,63.11658)","x: -0.565595967655277, y: 9.862569055175571E-5, z: 63.11657821816258, w: 0.0",-4.342573955640582e-05,0.9999999990442685,5.062188587192395e-06,"(-0.00004,1.00000,0.00001)",0.02414593150108946,"Quaternion[0.999927,-0.000001,0.012073,0.000000,norm=1.000000]","Axis: [-4.342573955640582E-5, 0.9999999990442685, 5.062188587192395E-6], Angle: 0.02414593150108946",3.588183419100475e-05,0.0077956027739372585,-1.4800314015801657e-07,"(0.00004,0.00780,-0.00000)",True,False,True,True,1.2937951743006952e-07,1.2599999999999842
-0.4288932416019306,5.0878169469359644e-05,110.30962320689663,,"(-0.42889,0.00005,110.30962,w=12500.00000)","x: -0.4288932416019306, y: 5.0878169469359644E-5, z: 110.30962320689663, w: 12500.0","WorldCoordinate[lat=28.610000000457493, lon=-80.60000439358943, alt=110.30962320689663]",-0.5659761557130399,9.805929960390759e-05,63.062368796886766,,"(-0.56598,0.00010,63.06237)","x: -0.5659761557130399, y: 9.805929960390759E-5, z: 63.062368796886766, w: 0.0",-3.9597898619330986e-05,0.9999999992032073,5.088130575728532e-06,"(-0.00004,1.00000,0.00001)",0.02416496466194265,"Quaternion[0.999927,-0.000000,0.012082,0.000000,norm=1.000000]","Axis: [-3.9597898619330986E-5, 0.9999999992032073, 5.088130575728532E-6], Angle: 0.02416496466194265",3.8984152566954606e-05,0.007446693491595377,-2.037686420716245e-07,"(0.00004,0.00745,-0.00000)",True,False,True,True,1.2937951743006952e-07,1.2624999999999842
-0.4303086307642273,5.112254208832422e-05,110.46721138467169,,"(-0.43031,0.00005,110.46721,w=12500.00000)","x: -0.4303086307642273, y: 5.112254208832422E-5, z: 110.46721138467169, w: 12500.0","WorldCoordinate[lat=28.61000000045969, lon=-80.60000440808871, alt=110.46721138467169]",-0.5663529093310035,9.742844532710615e-05,63.00821134325345,,"(-0.56635,0.00010,63.00821)","x: -0.5663529093310035, y: 9.742844532710615E-5, z: 63.00821134325345, w: 0.0",-3.5547657760299126e-05,0.9999999993544649,5.113408055820051e-06,"(-0.00004,1.00000,0.00001)",0.024183115953616604,"Quaternion[0.999927,-0.000000,0.012091,0.000000,norm=1.000000]","Axis: [-3.5547657760299126E-5, 0.9999999993544649, 5.113408055820051E-6], Angle: 0.024183115953616604",3.964028401123077e-05,0.007092950389593017,-2.0049972319083578e-07,"(0.00004,0.00709,-0.00000)",True,False,True,True,1.2937951743006952e-07,1.2649999999999841
-0.4317249582953027,5.1365253272617465e-05,110.62466423368978,,"(-0.43172,0.00005,110.62466,w=12500.00000)","x: -0.4317249582953027, y: 5.1365253272617465E-5, z: 110.62466423368978, w: 12500.0","WorldCoordinate[lat=28.61000000046187, lon=-80.60000442259758, alt=110.62466423368978]",-0.5667269530050998,9.672844064797414e-05,62.95410577810519,,"(-0.56673,0.00010,62.95411)","x: -0.5667269530050998, y: 9.672844064797414E-5, z: 62.95410577810519, w: 0.0",-3.132110753749094e-05,0.9999999994959913,5.138576086310151e-06,"(-0.00003,1.00000,0.00001)",0.024200372176752437,"Quaternion[0.999927,-0.000000,0.012100,0.000000,norm=1.000000]","Axis: [-3.132110753749094E-5, 0.9999999994959913, 5.138576086310151E-6], Angle: 0.024200372176752437",3.8594399859522694e-05,0.006733030747933993,-1.5608975680647903e-07,"(0.00004,0.00673,-0.00000)",True,False,True,True,1.2937951743006952e-07,1.267499999999984
-0.43314221832497696,5.160613092780744e-05,110.78198188357352,,"(-0.43314,0.00005,110.78198,w=12500.00000)","x: -0.43314221832497696, y: 5.160613092780744E-5, z: 110.78198188357352, w: 12500.0","WorldCoordinate[lat=28.610000000464034, lon=-80.60000443711601, alt=110.78198188357352]",-0.5670990098281059,9.596428649984302e-05,62.90005202253807,,"(-0.56710,0.00010,62.90005)","x: -0.5670990098281059, y: 9.596428649984302E-5, z: 62.90005202253807, w: 0.0",-2.7528366051576815e-05,0.9999999996077029,5.171018019598622e-06,"(-0.00003,1.00000,0.00001)",0.02421672768708815,"Quaternion[0.999927,-0.000000,0.012108,0.000000,norm=1.000000]","Axis: [-2.7528366051576815E-5, 0.9999999996077029, 5.171018019598622E-6], Angle: 0.02421672768708815",3.2202610756377074e-05,0.006371008286924508,1.7706208953020274e-08,"(0.00003,0.00637,0.00000)",True,False,True,True,1.2937951743006952e-07,1.269999999999984
-0.43456040677877783,5.184503116668026e-05,110.93916446374827,,"(-0.43456,0.00005,110.93916,w=12500.00000)","x: -0.43456040677877783, y: 5.184503116668026E-5, z: 110.93916446374827, w: 12500.0","WorldCoordinate[lat=28.610000000466187, lon=-80.60000445164395, alt=110.93916446374827]",-0.5674697931272837,9.51469621520432e-05,62.84604999768605,,"(-0.56747,0.00010,62.84605)","x: -0.5674697931272837, y: 9.51469621520432E-5, z: 62.84604999768605, w: 0.0",-2.430454890814934e-05,0.9999999996918552,5.212369406902423e-06,"(-0.00002,1.00000,0.00001)",0.02423217984397316,"Quaternion[0.999927,-0.000000,0.012116,0.000000,norm=1.000000]","Axis: [-2.430454890814934E-5, 0.9999999996918552, 5.212369406902423E-6], Angle: 0.02423217984397316",3.0263446283949054e-05,0.006009624900657955,8.363518287037747e-08,"(0.00003,0.00601,0.00000)",True,False,True,True,1.2937951743006952e-07,1.272499999999984
-0.4359795213522719,5.2081830283530214e-05,111.09621210344224,,"(-0.43598,0.00005,111.09621,w=12500.00000)","x: -0.4359795213522719, y: 5.2081830283530214E-5, z: 111.09621210344224, w: 12500.0","WorldCoordinate[lat=28.610000000468315, lon=-80.60000446618139, alt=111.09621210344224]",-0.5678400035780262,9.428588404749407e-05,62.79209962464174,,"(-0.56784,0.00009,62.79210)","x: -0.5678400035780262, y: 9.428588404749407E-5, z: 62.79209962464174, w: 0.0",-2.139800959835716e-05,0.9999999997581929,5.259588816925975e-06,"(-0.00002,1.00000,0.00001)",0.024246726119598938,"Quaternion[0.999927,-0.000000,0.012123,0.000000,norm=1.000000]","Axis: [-2.139800959835716E-5, 0.9999999997581929, 5.259588816925975E-6], Angle: 0.024246726119598938",2.7820817030025674e-05,0.005648024084701293,1.6172952659036786e-07,"(0.00003,0.00565,0.00000)",True,False,True,True,1.2937951743006952e-07,1.274999999999984
-0.43739956147756764,5.2316425406731135e-05,111.25312493168636,,"(-0.43740,0.00005,111.25312,w=12500.00000)","x: -0.43739956147756764, y: 5.2316425406731135E-5, z: 111.25312493168636, w: 12500.0","WorldCoordinate[lat=28.61000000047042, lon=-80.60000448072833, alt=111.25312493168636]",-0.5682103330703558,9.338312636145876e-05,62.73820082454579,,"(-0.56821,0.00009,62.73820)","x: -0.5682103330703558, y: 9.338312636145876E-5, z: 62.73820082454579, w: 0.0",-1.865308046191629e-05,0.9999999998128347,5.310791208739588e-06,"(-0.00002,1.00000,0.00001)",0.024260369405546774,"Quaternion[0.999926,-0.000000,0.012130,0.000000,norm=1.000000]","Axis: [-1.865308046191629E-5, 0.9999999998128347, 5.310791208739588E-6], Angle: 0.024260369405546774",2.567196134466443e-05,0.005285181122540786,2.326849815359061e-07,"(0.00003,0.00529,0.00000)",True,False,True,True,1.2937951743006952e-07,1.2774999999999839
-0.43882052829689805,5.2548718047349375e-05,111.40990307731423,,"(-0.43882,0.00005,111.40990,w=12500.00000)","x: -0.43882052829689805, y: 5.2548718047349375E-5, z: 111.40990307731423, w: 12500.0","WorldCoordinate[lat=28.61000000047251, lon=-80.60000449528472, alt=111.40990307731423]",-0.5685814532601209,9.244583790013831e-05,62.68435351829361,,"(-0.56858,0.00009,62.68435)","x: -0.5685814532601209, y: 9.244583790013831E-5, z: 62.68435351829361, w: 0.0",-1.6213267569573793e-05,0.9999999998545658,5.367719602211882e-06,"(-0.00002,1.00000,0.00001)",0.024273112089691854,"Quaternion[0.999926,-0.000000,0.012136,0.000000,norm=1.000000]","Axis: [-1.6213267569573793E-5, 0.9999999998545658, 5.367719602211882E-6], Angle: 0.024273112089691854",2.3647505049810623e-05,0.0049278669953781605,3.005821857378072e-07,"(0.00002,0.00493,0.00000)",True,False,True,True,1.2937951743006952e-07,1.2799999999999838
-0.4402424246178617,5.27786264030226e-05,111.56654666896166,,"(-0.44024,0.00005,111.56655,w=12500.00000)","x: -0.4402424246178617, y: 5.27786264030226E-5, z: 111.56654666896166, w: 12500.0","WorldCoordinate[lat=28.610000000474574, lon=-80.60000450985065, alt=111.56654666896166]",-0.5689540253423752,9.147526156833444e-05,62.63055762677339,,"(-0.56895,0.00009,62.63056)","x: -0.5689540253423752, y: 9.147526156833444E-5, z: 62.63055762677339, w: 0.0",-1.3678968707876413e-05,0.9999999998922489,5.422345356073675e-06,"(-0.00001,1.00000,0.00001)",0.024284961432335966,"Quaternion[0.999926,-0.000000,0.012142,0.000000,norm=1.000000]","Axis: [-1.3678968707876413E-5, 0.9999999998922489, 5.422345356073675E-6], Angle: 0.024284961432335966",2.4731704620521724e-05,0.004571830954128534,2.31200298351647e-07,"(0.00002,0.00457,0.00000)",True,False,True,True,-3.005821857378072e-07,1.2824999999999838
-0.44166525487628233,5.300606841988021e-05,111.72305583506639,,"(-0.44167,0.00005,111.72306,w=12500.00000)","x: -0.44166525487628233, y: 5.300606841988021E-5, z: 111.72305583506639, w: 12500.0","WorldCoordinate[lat=28.61000000047662, lon=-80.60000452442614, alt=111.72305583506639]",-0.5693286917490425,9.047433517708724e-05,62.576813070651,,"(-0.56933,0.00009,62.57681)","x: -0.5693286917490425, y: 9.047433517708724E-5, z: 62.576813070651, w: 0.0",-1.1362985468652642e-05,0.9999999999220348,5.475812735382391e-06,"(-0.00001,1.00000,0.00001)",0.02429592665889748,"Quaternion[0.999926,-0.000000,0.012148,0.000000,norm=1.000000]","Axis: [-1.1362985468652642E-5, 0.9999999999220348, 5.475812735382391E-6], Angle: 0.02429592665889748",2.1627748142408682e-05,0.004220422673978069,2.7355158129424207e-07,"(0.00002,0.00422,0.00000)",True,False,True,True,-2.3120029835164703e-07,1.2849999999999837
-0.44308902509272424,5.3230975587697436e-05,111.87943070386756,,"(-0.44309,0.00005,111.87943,w=12500.00000)","x: -0.44308902509272424, y: 5.3230975587697436E-5, z: 111.87943070386756, w: 12500.0","WorldCoordinate[lat=28.610000000478642, lon=-80.60000453901127, alt=111.87943070386756]",-0.5697060770685571,8.944622089241411e-05,62.523119770387076,,"(-0.56971,0.00009,62.52312)","x: -0.5697060770685571, y: 8.944622089241411E-5, z: 62.523119770387076, w: 0.0",-9.132498300889703e-06,0.9999999999449053,5.527036769089429e-06,"(-0.00001,1.00000,0.00001)",0.024306015436552333,"Quaternion[0.999926,-0.000000,0.012153,0.000000,norm=1.000000]","Axis: [-9.132498300889703E-6, 0.9999999999449053, 5.527036769089429E-6], Angle: 0.024306015436552333",2.1876028961474537e-05,0.003870341195643718,2.3450140860536427e-07,"(0.00002,0.00387,0.00000)",True,False,True,True,-2.3120029835164703e-07,1.2874999999999837
-0.4445137428246115,5.345327781761587e-05,112.03567140340515,,"(-0.44451,0.00005,112.03567,w=12500.00000)","x: -0.4445137428246115, y: 5.345327781761587E-5, z: 112.03567140340515, w: 12500.0","WorldCoordinate[lat=28.610000000480643, lon=-80.6000045536061, alt=112.03567140340515]",-0.5700867862557443,8.839056808060487e-05,62.46947764618594,,"(-0.57009,0.00009,62.46948)","x: -0.5700867862557443, y: 8.839056808060487E-5, z: 62.46947764618594, w: 0.0",-6.912006903167114e-06,0.9999999999631546,5.575116593760566e-06,"(-0.00001,1.00000,0.00001)",0.024315242761710848,"Quaternion[0.999926,-0.000000,0.012157,0.000000,norm=1.000000]","Axis: [-6.912006903167114E-6, 0.9999999999631546, 5.575116593760566E-6], Angle: 0.024315242761710848",2.158885157843179e-05,0.0035288636177259122,2.0850497823287556e-07,"(0.00002,0.00353,0.00000)",True,False,True,True,-2.3120029835164703e-07,1.2899999999999836
-0.4459394171164205,5.367290677844517e-05,112.19177806151933,,"(-0.44594,0.00005,112.19178,w=12500.00000)","x: -0.4459394171164205, y: 5.367290677844517E-5, z: 112.19177806151933, w: 12500.0","WorldCoordinate[lat=28.610000000482618, lon=-80.60000456821072, alt=112.19177806151933]",-0.570471403057379,8.730898618840173e-05,62.41588661795059,,"(-0.57047,0.00009,62.41589)","x: -0.570471403057379, y: 8.730898618840173E-5, z: 62.41588661795059, w: 0.0",-4.9245038807300015e-06,0.9999999999741958,5.622778359792733e-06,"(-0.00000,1.00000,0.00001)",0.024323619736926254,"Quaternion[0.999926,-0.000000,0.012162,0.000000,norm=1.000000]","Axis: [-4.9245038807300015E-6, 0.9999999999741958, 5.622778359792733E-6], Angle: 0.024323619736926254",1.7111543073455637e-05,0.0031915220037331627,2.8447318206678257e-07,"(0.00002,0.00319,0.00000)",True,False,True,True,-2.3120029835164703e-07,1.2924999999999836
-0.44736605844398075,5.388980722795515e-05,112.34775080584959,,"(-0.44737,0.00005,112.34775,w=12500.00000)","x: -0.44736605844398075, y: 5.388980722795515E-5, z: 112.34775080584959, w: 12500.0","WorldCoordinate[lat=28.610000000484565, lon=-80.60000458282528, alt=112.34775080584959]",-0.5708604896034319,8.620920329326368e-05,62.362346605266964,,"(-0.57086,0.00009,62.36235)","x: -0.5708604896034319, y: 8.620920329326368E-5, z: 62.362346605266964, w: 0.0",-3.0650969780503137e-06,0.9999999999816662,5.668755837037332e-06,"(-0.00000,1.00000,0.00001)",0.024331167460107477,"Quaternion[0.999926,-0.000000,0.012165,0.000000,norm=1.000000]","Axis: [-3.0650969780503137E-6, 0.9999999999816662, 5.668755837037332E-6], Angle: 0.024331167460107477",1.9273661469815872e-05,0.002865689206650336,1.9896629799166316e-07,"(0.00002,0.00287,0.00000)",True,False,True,True,-2.3120029835164703e-07,1.2949999999999835
